restaurante,comentario,polaridade,rating,place_id,polaridade_num,polaridade_texto,review_id
Ateliê Clara Azevedo,"What a cozy place with caring people! I have been a customer for some time and today I was able to have a wonderful experience with my family at the new address. I recommend the lunch with salad and pie, we ordered the chicken and four cheeses... what a delight. The sweets then, it's not even said. One better than the other. May you continue like this! Congratulations.",0.16144480519480517,4,ChIJabMAAKlZzpQRmiHcuY1771E,1,Positivo,3946
Ateliê Clara Azevedo,"Desserts here could be on the table of any restaurant in town. It's even hard to single out one, because everything is so good. But a suggestion is the croissant, which comes hot with different fillings to choose from. The banoffe, the cheesecake, all very good. Very welcoming atmosphere and good service. Excellent for coffee!",0.3774338624338624,2,ChIJabMAAKlZzpQRmiHcuY1771E,1,Positivo,3947
Ateliê Clara Azevedo,"It has a cozy space/atmosphere, simple decoration, but it can improve in terms of sweets, especially the walnut cake and the pineapple ice cream cake that I tasted. I thought there was a lack of Nut flavor as well as the same ones in the cake, because after all this is its name.
The pineapple iced cake lacked the presence of pineapple, it passes almost imperceptibly in the middle of the dulce de leche, which is pleasant to the taste. It could also be colder, I found it almost at room temperature. The piece is too small, it needs to increase the size of the slice of the lemon cake and pie, it has to have a justification in relation to the price they charge, the product needs to have, in addition to quality, a good proportion that will please lovers of a good sweet .",0.16666666666666663,5,ChIJabMAAKlZzpQRmiHcuY1771E,1,Positivo,3948
Ateliê Clara Azevedo,"Kind service, perfect environment for a coffee and chat. I ordered cappuccino and a slice of walnut cake. I recommend it, and I will come back whenever I want a sweetie.",0.5333333333333333,5,ChIJabMAAKlZzpQRmiHcuY1771E,1,Positivo,3949
Ateliê Clara Azevedo,"Pleasant space too! Everything is beautiful, organized. The sweets are wonderful, super nominate. It's just bad to eat.",0.4800000000000001,5,ChIJabMAAKlZzpQRmiHcuY1771E,1,Positivo,3950
Talheres Restaurante Self-Service,"Salty food, with a characteristic taste of garlic and not very affordable (above average for restaurants in the same mall) . But it has a tasty trout. Usually the sushi and temaki at this restaurant have rubbery seaweed. Big buffet and lots of salads and meat options.",-0.08095238095238096,5,ChIJe9EBAL73zpQRLZIhmE5QDIs,-1,Negativo,3951
Talheres Restaurante Self-Service,"It doesn't exist anymore, and they didn't even bother to take it off Google.",0.0,5,ChIJe9EBAL73zpQRLZIhmE5QDIs,0,Neutro,3952
Talheres Restaurante Self-Service,"Restaurant inside the mall, among the cheapest, has a lot of variety including sushi and temaki and you can eat well for 15 reais",0.0,5,ChIJ60-iUndezpQRALwR7U30jPE,0,Neutro,3958
Talheres Restaurante Self-Service,Ok the place is not one of the best in the area but food is not bad,0.6166666666666666,5,ChIJ60-iUndezpQRALwR7U30jPE,1,Positivo,3959
Talheres Restaurante Self-Service,"food with many different options, besides that it is delicious",0.5,5,ChIJ60-iUndezpQRALwR7U30jPE,1,Positivo,3960
Talheres Restaurante Self-Service,"Ball show, good quality food!",0.875,5,ChIJ60-iUndezpQRALwR7U30jPE,1,Positivo,3961
Talheres Restaurante Self-Service,Always good homemade food.,0.7,5,ChIJ60-iUndezpQRALwR7U30jPE,1,Positivo,3962
Talheres Restaurante Self-Service,Very good 🍽,0.9099999999999999,5,ChIJ60-iUndezpQRALwR7U30jPE,1,Positivo,3963
Huto Izakaya,"Fantastic food, amazing service. Have been coming here for many years and it never fails to impress everyone in the table
One of my favorites in Sao Paulo",0.4375,5,ChIJ60-iUndezpQRALwR7U30jPE,1,Positivo,3964
Huto Izakaya,"At first, the hostess refused to seat us at the sofa as she didn’t want to commit us (5 people) in a 3-table seat (for 6 people) even though prior reservation had been made. She ended up letting us sit there after some dialogue.
Food is good but definitely not worth the price. You cannot choose whatever the course tasting option has. The Brazilian wagyu is less tasty than any regular meat from a grocery store. The waiter attempts to memorize your order but always end up coming back to confirm which is kinda funny.
Good experience for one or two times, but it becomes hard to justify going back multiple times for the same pricey food.",0.09935897435897435,5,ChIJ60-iUndezpQRALwR7U30jPE,1,Positivo,3965
Huto Izakaya,"Very average Japanese restaurant. The atmosphere is a bit cold and the restaurant was mostly empty on Wednesday night. The food was a bit disappointing, with a below par seared tuna with wasabi sauce, good toro, average skewers, rather good corn tempura. Despite the fact there were only 4 tables with customers it was difficult to get refills from the bottles we ordered.",-0.0745,5,ChIJzSvBYhpZzpQRI24qgusn5VI,-1,Negativo,3966
Huto Izakaya,"It was very so so, three stars or less. Most dishes we had were too salty or heavy with sauces. The seared tuna with wasabi sauce was horrible, Luke warm tuna with sth that tasted like with mayonnaise. The dish of seasoned egg with crusted outside made no sense, the egg itself would have tasted nice with the toppings, but they had to add the greasy deep fried crust which downgraded the whole texture and flavour. The one thing I specifically asked for was uni, they completely forgot about it but the food was so mediocre I just wanted to leave so I didn't remind them. I don't think they understand Japanese cooking.",0.041666666666666664,1,ChIJzSvBYhpZzpQRI24qgusn5VI,1,Positivo,3967
Huto Izakaya,"Absolutely great. Wonderful experience.   Impecable service, all details covered, great ambience. Chefs are masters.  Exquisite items - I would eat them all.

This is a real deal when it comes to Japanese haute cousine.",0.6333333333333334,5,ChIJzSvBYhpZzpQRI24qgusn5VI,1,Positivo,3968
Huto Izakaya,"Cozy Japanese restaurant, but really in the high range of $$. I dont personally think that the price/quality ratio matches up. Food is good but not outstanding. The corn tempura is a must try",0.08714285714285715,5,ChIJzSvBYhpZzpQRI24qgusn5VI,1,Positivo,3969
Huto Izakaya,A great place to visit but it is best to reserve beforehand.,0.9,5,ChIJzSvBYhpZzpQRI24qgusn5VI,1,Positivo,3970
Huto Izakaya,Sensational. Sao Paulo destroys again. Am going to check out the chef’s other restaurants in the city.,0.2708333333333333,5,ChIJzSvBYhpZzpQRI24qgusn5VI,1,Positivo,3971
Kisetsu,"The restaurant’s charm is that they don’t pretend to be Japanese, they are Japanese-Brazilians and it’s great! You can feel the atmosphere of Japanese politeness and Brazilian tenderness at the same time...
Sushis are nice and fresh, and teishokus taste as auntie’s food (nhammy), you feel at home with quality! I strongly recommend!",0.3595238095238095,1,ChIJzSvBYhpZzpQRI24qgusn5VI,1,Positivo,3972
Kisetsu,"Very good value for money (81rs for all you can eat)
The food was really really good and the owners very sweet ! I recommend 100%",0.72625,5,ChIJzSvBYhpZzpQRI24qgusn5VI,1,Positivo,3973
Kisetsu,Amazing Restaurant with a traditional and delicious. The Staff were also very helpful and friendly.,0.43499999999999994,5,ChIJ8R0umdiSpgARZb4sukbdL48,1,Positivo,3974
Kisetsu,"Sushi is literally a hit or miss – if the fish is fresh, the rice is well done and the itamae is skilled, it's a hit. At Kisetsu they offer fresh fish and good food for a reasonable price, specially on week days, and their menu has all the items you would expect from a good sushi restaurant.

The decor is inspired by traditional japanese architecture but there are a few details that look cheap. This won't affect the experience, of course, but still it's noticeable.",0.29610389610389604,5,ChIJ8R0umdiSpgARZb4sukbdL48,1,Positivo,3975
Kisetsu,"Went there after the pandemic, this week, and the service war very bad. Even with the restaurant being empty, lack of attention and not a nice posture from the staff. Also, no instructions and the staff not following the COVID protocol, talking to each other, sometimes without a mask, ner to you and your food. For the price, i dont recommend at all.",-0.287,5,ChIJ8R0umdiSpgARZb4sukbdL48,-1,Negativo,3976
Kisetsu,"Good restaurant with nice staff. For Sao Paulo just a bit more expensive and that's sad, because of much better and healthier food that in brasilian restaurants. Sorry Brasilieros ;-)",0.13124999999999998,5,ChIJ8R0umdiSpgARZb4sukbdL48,1,Positivo,3977
Kisetsu,Great effin shushi place. Top notch and 8mctedibly reasonable prices. Had a banquet for the equivalent of 25 usd.,0.5,5,ChIJ8R0umdiSpgARZb4sukbdL48,1,Positivo,3978
Kisetsu,"Good Japanese foods, ambience very is nice for picture taking , the whole place and even the rest room are very clean, budget friendly, the resto owner and the waiter/waitress gives good services.....when you enter and eat once, surely you will come back !!!",0.4146296296296296,5,ChIJ8R0umdiSpgARZb4sukbdL48,1,Positivo,3979
Arkham Dog'S,Wonder!!!!! Delicious snacks!! The best dog! Super recommend!!!,0.8836805555555555,3,ChIJ8R0umdiSpgARZb4sukbdL48,1,Positivo,3980
Arkham Dog'S,The best hot dog I've ever had in my life,0.625,4,ChIJ8R0umdiSpgARZb4sukbdL48,1,Positivo,3981
Nonna Lilla,Top.,0.5,5,ChIJI12-U5dZzpQRuqM30-9sYCM,1,Positivo,3982
Nonna Lilla,"Bistro Nonna Lilla is a lovely place.
I found out through a social network referral, I followed and soon fell in love.
My first contact was a box, the wonderful breads, everything very fresh, and what a care with every detail. You're even looking for a gift, you'll love it.
We went to see the space and I loved everything, the decoration, the service, the space, the food, the drinks, the dessert all very incredible.
The space is not that big, but it is extremely cozy. The space between the tables allows you to have privacy, and you can move around smoothly. If you have any kind of mobility restriction, you can rest assured that the space will accommodate you.
Let's get to the dishes, how delicious, what a presentation, what a flavor, what a whim, what care. You can see that the boss does everything with a lot of love. We opted for the chef's recommendation, and it was an excellent choice. The dishes are extremely tasty, just right. There were other amazing options on the menu. Dessert is an explosion of flavors.
Everything was really amazing, I loved every minute of it.
The staff are simply very attentive, helpful, a perfect fit for the place.
Highly recommend, would definitely come back.
And if you go by car, we didn't have any trouble finding a parking space, even on the weekend and with a school nearby and a little party going on.
The price is affordable, and is compatible with all this wonderful experience.",0.41295314900153607,5,ChIJI12-U5dZzpQRuqM30-9sYCM,1,Positivo,3983
Nonna Lilla,"I chose Nonna Lilla to hold the reception for our civil mini wedding and it was the BEST CHOICE I could have made!
Everything impeccably perfect... They are detail oriented and offer a unique experience!
Everyone praised the food, the atmosphere, the decor, the service...
I am pure gratitude to Nonna's team, but I want to leave a special thanks to dear Mari...
Mari you are a human being of light, thank you for everything you did for us, you live in our hearts! Keep being this amazing professional.

09/07/2022",0.4100575560802833,5,ChIJI12-U5dZzpQRuqM30-9sYCM,1,Positivo,3984
Nonna Lilla,"Bistro with varied options.
I ordered an eggplant lasagna and my mother ordered the cod risotto.
The lasagna was delicious, the tomato sauce and pesto were very tasty.
As for the risotto, my mother found it a little tasteless.
But the place is very cozy, it's like being at Nona's house, everyone is willing and kind.",0.1432142857142857,1,ChIJI12-U5dZzpQRuqM30-9sYCM,1,Positivo,3985
Nonna Lilla,"I thought the service was excellent, everyone was kind, friendly and offered a variety of menus. It has a nice wine list and gives you the option of refreshing it or serving it at room temperature.
I had a plate of salmon au gratin for lunch with gorgonzola cheese and rice to go with it.
For dessert, a sweet puff pastry, cream and strawberries. It was amazing. Accessibility ramp and clean and super smelling bathrooms.
Super nominate.",0.5058333333333334,5,ChIJI12-U5dZzpQRuqM30-9sYCM,1,Positivo,3986
Nonna Lilla,"It was a WONDERFUL experience - from the reception to the final cup of coffee - EVERYTHING of the highest quality and plenty of quantity - I've tried several dishes - I really liked them all, the shrimp risotto is D+. Polite, helpful and very well trained attendants. Extremely charming place and fair price - I've taken several friends there and everyone was impressed, dessert???? amazing - thank you to the whole team - note 1000",0.45454545454545464,1,ChIJI12-U5dZzpQRuqM30-9sYCM,1,Positivo,3987
Nonna Lilla,"Wonderful place!!!
Good food, excellent service and super cozy atmosphere!
I want to go back more often!!!!",0.5404761904761906,5,ChIJI12-U5dZzpQRuqM30-9sYCM,1,Positivo,3988
Nonna Lilla,"Very nice atmosphere, excellent service, as well as the food. Good choice of dishes and desserts. There are vegan options too.",0.8266666666666667,5,ChIJI12-U5dZzpQRuqM30-9sYCM,1,Positivo,3989
Joaquim Portucale Bistrô Português,"👉🏻 We found out that this is the first Portuguese bistro in SP. We went to meet and tasted some Portuguese delicacies such as alheira (which I love), codfish cake, dishes with cod pieces and also with it in chips or shredded. All simply sensational. Desserts are also part of the menu, such as the Belém and Santa Clara pastries, as well as the Piriquita pillow.

👉🏻 The atmosphere is delicious and the service is great. And to make it even better, they have a super novelty for the Cup: in addition to the games being broadcast on the bistro's TVs, the customer will still have options for several portions and snacks from pubs and the Original beer will be sold for 13 reais! Simply unmissable!

Don't forget to reserve your spot huh!

Enter their profile to see more: @joaquimportucalebistro

📍 Rua Conselheiro João Alfredo, 349, Mooca",0.38605769230769227,5,ChIJSXI2nolZzpQRlNnOy4x6QV4,1,Positivo,3990
Joaquim Portucale Bistrô Português,"Horrible !!!! I ordered a cod Gomes de Sá and it was horrible, burnt garlic, strong seasoning and hard rice.
I spent 156.00 very badly spent in this place, it seems that the cod was ground lol pure deceit. I say this with propriety because I understand a lot about cooking !!! Note zero!!!!!
Asked for Ifood!!!!",-0.03229166666666669,4,ChIJSXI2nolZzpQRlNnOy4x6QV4,-1,Negativo,3991
Joaquim Portucale Bistrô Português,"The place is amazing, with a delicious menu!
Very tasty codfish cake and perfect service.
A delicious dish that I recommend is Gomes de Sá!
It's really worth it.",0.6833333333333332,5,ChIJSXI2nolZzpQRlNnOy4x6QV4,1,Positivo,3992
Joaquim Portucale Bistrô Português,"Extremely wonderful food and on point, fresh seasonings and incredible service, in addition to being a pleasant and pleasant environment. Super recommend!",0.6805555555555557,4,ChIJSXI2nolZzpQRlNnOy4x6QV4,1,Positivo,3993
Joaquim Portucale Bistrô Português,"Adorable is the word.
Well-prepared dishes, with care in terms of cooking and seasoning.
The service is more than kind, it is affectionate.
I'll be back for sure.",0.42000000000000004,5,ChIJSXI2nolZzpQRlNnOy4x6QV4,1,Positivo,3994
Joaquim Portucale Bistrô Português,"Wonderful!!!! Delicious food, top notch service and super affordable prices!!!! I recommend the portion of mixed pastries, the codfish cake, the Gomes de Sá cod and of course, the gin! Any flavor! Everything perfect!",0.7189670138888888,5,ChIJSXI2nolZzpQRlNnOy4x6QV4,1,Positivo,3995
Joaquim Portucale Bistrô Português,"Worst experience I've ever had in my life. I read about the restaurant and decided to order a delivery, I saw the option of codfish with punched potatoes for 2 people on the menu and I also ordered codfish cake. Order for 310 reais. When it arrived, I was scared. Very small portion. Very salty. To offer a product of poor quality Everything has once in a lifetime...and the last one...which was the case with this restaurant.",-0.305,5,ChIJSXI2nolZzpQRlNnOy4x6QV4,-1,Negativo,3996
Joaquim Portucale Bistrô Português,Super recommend.. quiet place and great food..... good combination... returning today to try other dishes with delicious dumplings..,0.45138888888888884,5,ChIJSXI2nolZzpQRlNnOy4x6QV4,1,Positivo,3997
Casa Grande - Comida Mineira,Top!,0.625,1,ChIJXxnExT1gmQARn5EyL57pCuM,1,Positivo,3998
Casa Grande - Comida Mineira,Top,0.5,1,ChIJXxnExT1gmQARn5EyL57pCuM,1,Positivo,3999
Casa Grande - Comida Mineira,Top,0.5,4,ChIJXxnExT1gmQARn5EyL57pCuM,1,Positivo,4000
Casa Grande - Comida Mineira,Top,0.5,5,ChIJXxnExT1gmQARn5EyL57pCuM,1,Positivo,4001
Casa Grande - Comida Mineira,Top,0.5,5,ChIJXxnExT1gmQARn5EyL57pCuM,1,Positivo,4002
Casa Grande - Comida Mineira,"Delicious Minas Gerais food, top place, super polite staff, I highly recommend it.",0.4983333333333333,5,ChIJXxnExT1gmQARn5EyL57pCuM,1,Positivo,4003
Casa Grande - Comida Mineira,"Good food with a wide variety!
Attentive service, rustic but cozy atmosphere, in this rainy season there's no way not to have leaks.

It is worth mentioning the high price charged per kilo, even on a weekday, the value above R$90.00 reais does not match the condition of the Brazilian!",0.1764285714285714,5,ChIJXxnExT1gmQARn5EyL57pCuM,1,Positivo,4004
Casa Grande - Comida Mineira,"Wide and ventilated environment. Very good food from Minas Gerais by the kilo with a choice of barbecue and prime meat. Of course, the price is not cheap, but it is worth the cost benefit. Great stop on the edge of the BR-040 near Belo Horizonte.",0.3016666666666667,5,ChIJXxnExT1gmQARn5EyL57pCuM,1,Positivo,4005
Santo Pastel & Kibes,"I was looking for a place that sold sugarcane juice in the market, and I discovered that there was only one cafeteria that made it in the whole place, and that was Santo pastel. Honestly, a snack bar without sugarcane juice is kind of boring. And so I went there, and I found out that they made a delicious coxinha with potato dough that was amazing, the pepper and olive sauces that came with it were really hats off, the pepper sauce in particular was way better than the sauce from the Mané bar, they should sell it, they would sell a lot, the flavored mayonnaise didn't tell me much about the flavor, but everything else was very good and I had to order an encore of the coxinha, because it was irresistible, I ended up forgetting the broth of sugar cane, which was my main focus, which by the way was very good too, I recommend it, because despite the few options, everything they make is very tasty. If you're looking for snacks (pastry, coxinha, kibbeh and so on) all freshly fried, this is a great choice, and the price is great. The girl who served me was also very helpful and friendly.",0.3584920634920635,5,ChIJTVyAXEKibIgRUT4azPk58cc,1,Positivo,4006
Santo Pastel & Kibes,"I got to know the Santo Amaro unit. Excellent service, impeccable place and with a captivating smell - we felt it in the parking lot. I will recommend it to my friends, as the flavor is light and does not deviate much from the traditional fair price. Differential: Vegetarian options and with colors (flavored).",0.5071428571428571,5,ChIJTVyAXEKibIgRUT4azPk58cc,1,Positivo,4007
Santo Pastel & Kibes,"Good option for a quick snack, very tasty products, our service was fast and attentive, I imagine the previous reviews were heard and corrected, here's the tip 🤝🏻",0.27777777777777773,5,ChIJTVyAXEKibIgRUT4azPk58cc,1,Positivo,4008
Santo Pastel & Kibes,"Clumsy staff, longer than normal wait, we had orders changed and when it was served to us it was cold, 2 cheese kibbeh that was consumed was burnt and was bad for my girlfriend, a lot of oil, unfortunately we did not have a good experience at the Sto Mercado unit: (",-0.2857142857142857,5,ChIJTVyAXEKibIgRUT4azPk58cc,-1,Negativo,4009
Santo Pastel & Kibes,"I ate at Ceagesp on Wednesday.. Simply wonderful! The breaded chicken skewer, speechless! Super tasty, chicken melts in your mouth. Crispy cassava cuisine, chicken also very well seasoned, delicious pasta! Congratulations, delicious!!!! 😍",0.2037037037037037,5,ChIJTVyAXEKibIgRUT4azPk58cc,1,Positivo,4010
Santo Pastel & Kibes,"Very poor service, we spent more than 20 minutes waiting for the guy to stop counting the cash at the cashier to fry the pastry. Totally unhygienic, he didn't wash his hands and didn't even use gloves to get our pastries. Not to mention the place, which was very dirty. and attendance",-0.18,5,ChIJTVyAXEKibIgRUT4azPk58cc,-1,Negativo,4011
Santo Pastel & Kibes,"Incredible, the KIBE with pepperoni is top notch, the chicken cuisine is very good. It has a pepper and olive sauce, very good. Service was great. Highly recommend.",0.5114285714285715,5,ChIJTVyAXEKibIgRUT4azPk58cc,1,Positivo,4012
Santo Pastel & Kibes,"Very tasty pastries, excellent service, from all",0.6,4,ChIJTVyAXEKibIgRUT4azPk58cc,1,Positivo,4013
PASTA NOSTRA RISTORANTE,"My fiancé and I are planning a wedding lunch at Pasta Nostra, and we were so impressed by the attentiveness of the team there. They spent the time to sit down with us, offer us taste testing, and listen to our needs. The food was delicious and the environment is spectacular. Highly recommend! :)",0.434920634920635,1,ChIJ15ygksCKxZQR2zxTVnMqKWU,1,Positivo,4014
PASTA NOSTRA RISTORANTE,"I had a 3-way meal. The salad was really well balanced with fresh mozzarella, tomatoes and leaves. For the main meal it was a very tasty pasta together with a red wine and delicious steak(thumbs up for the beef). The wine selection is good but they are a bit pricey..

As per the deserts, nothing too special: they were very well presented but for the taste but nothing memorable.

Their staff were a bit slow but not a big deal.

I would come back.",0.25567765567765566,4,ChIJ15ygksCKxZQR2zxTVnMqKWU,1,Positivo,4015
PASTA NOSTRA RISTORANTE,"It's a cosy italian cuisine restaurant, with warm ambient, cordial service, and a thorough selection of italian style pasta.
All is well presented in linen covered tables, fine glassware and decent quality cutlery.
Unlike common Sao Paulo italian restaurants' commonplace, and for the best experience, Pasta dishes are matched to the sauce as intended by the recipe, instead of the ""free-to-mashup"" of all varieties of pasta to any kind of sauce that only warrants inconsistent experiences.
All said, it was a great experience for a place that is not renowned and alone in an area full of bars and pubs but not nice restaurants per se.
If any, its only ""not so great"" aspect is that it leans more toward the ""expensive"" side... but all things considered its a great value for its price and a great overall experience.",0.2866666666666667,2,ChIJ15ygksCKxZQR2zxTVnMqKWU,1,Positivo,4016
PASTA NOSTRA RISTORANTE,"Generous portions and reasonably priced! The spaghetti was fairly basic but everything else we ate (filet mignon, beef Parmesan) was great. The chocolate mousse and papaya cream were also delicious!",0.5125,2,ChIJ15ygksCKxZQR2zxTVnMqKWU,1,Positivo,4017
PASTA NOSTRA RISTORANTE,"Friendly service, great meat. Very flavorful potato puree. Spaghetti was a little underwhelming, but overall fantastic prices and a filling meal.",0.26458333333333334,4,ChIJ15ygksCKxZQR2zxTVnMqKWU,1,Positivo,4018
PASTA NOSTRA RISTORANTE,Penné  and nhoque Quattro quessos!!!! Incredible. Pasta carhonara was great!! The service great Regis 5stars. Price great!!!,0.925,4,ChIJ15ygksCKxZQR2zxTVnMqKWU,1,Positivo,4019
PASTA NOSTRA RISTORANTE,Amazing food and service!,0.7500000000000001,2,ChIJ15ygksCKxZQR2zxTVnMqKWU,1,Positivo,4020
PASTA NOSTRA RISTORANTE,Food is amazing! Really helpful stuff and very reasonably priced for lunch. Great selection and vegetarian friendly. Thank you! 🌱🍝,0.49575,4,ChIJ15ygksCKxZQR2zxTVnMqKWU,1,Positivo,4021
Fábrica de Bolo Vó Alzira Bangu,"I bought a passion fruit cake, through Ifood, a horrible cake with no taste at all",-1.0,5,ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,-1,Negativo,4022
Fábrica de Bolo Vó Alzira Bangu,"They don't answer the call on the landline or on the cell phone and they don't even answer messages via ZAP, it's hard to buy like that",-0.2916666666666667,3,ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,-1,Negativo,4023
Fábrica de Bolo Vó Alzira Bangu,"The cakes are even good, but you send messages and no one responds!! Just going there in person!!
I was very upset because I wanted to buy a cake to take to the party and I sent several messages and no one responds!",0.39999999999999997,5,ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,1,Positivo,4024
Fábrica de Bolo Vó Alzira Bangu,Cakes are always fresh and delicious. I recommend!,0.65,5,ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,1,Positivo,4025
Fábrica de Bolo Vó Alzira Bangu,I love grandma Alzira's cakes and on top of that they are very cheap.,0.5066666666666667,5,ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,1,Positivo,4026
Fábrica de Bolo Vó Alzira Bangu,Delicious in a wide variety,0.45,5,ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,1,Positivo,4027
Fábrica de Bolo Vó Alzira Bangu,Attentive attendant and wonderful cake 🤩,0.5333333333333333,5,ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,1,Positivo,4028
Fábrica de Bolo Vó Alzira Bangu,All the best and delivery is fast!,0.625,5,ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,1,Positivo,4029
The House,"Small, homey feeling dinner. The food was great and didn't cost a fortune. The bacon was probably the best we ever had. Would recommend to everyone. Place looked deserted when we went there, but it's just one of those places that you find and turns out to be a hidden gem",0.3458333333333333,5,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,1,Positivo,4030
The House,Friendly peaceful local atmosphere. Food was delicious and well prepared. I look forward to going again soon,0.40625,5,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,1,Positivo,4031
The House,Great food and great service!,0.9,5,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,1,Positivo,4032
The House,I like to go there when I'm feeling down it seems like they always make me laugh. They're good people & the hand patted fresh hamburgers are so good 🥲,0.3688888888888889,4,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,1,Positivo,4033
The House,The food is wonderful and the people who run it and serve you are even better!! The best breakfast in morgan county,0.9270833333333334,5,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,1,Positivo,4034
The House,"These girls are wonderful!  They are all about relationships and putting their customers first! It's clean and the food is quality.  Stop in for coffee, breakfast, burger, whatever! You won't be disappointed!",0.20833333333333337,5,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,1,Positivo,4035
The House,Holy cow their food is good! We got the southwest wrap and it is to die for.,0.37083333333333335,5,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,1,Positivo,4036
The House,"Simple, down to earth, and pleasant little breakfast spot.

Positive notes:  Prices are lower than market average, biscuits and gravy have a homemade taste, their bacon is VERY GOOD. I think I know where it's sourced from, and this stuff is thick, good marbling in it's fat (yes, bacon), and good natural flavor. Country fried steak is average. All menu items are cooked to order. The kitchen is open to guests for a more homey feel.  Owner's are very friendly and take time to make conversations with new and regular guests.

Neutral notes:  This is a Christian restaurant. They are open about their religious values but do not come across as pushy or force any sort of agenda or fellowship on you.  I enjoy the atmosphere of the restaurant, and I do not have religious leanings. I have seen multiple regulars sit together at the same table adding to a very communal feeling.

Areas of Opportunity notes: Service is not super fast. It's a small place, but more tes than not, the person taking your order is also likely to be your cook, runner, server, busses, and cashier.  I don't recommend coming if you are in a hurry. Soft drink service is inconsistent. I have eaten here about six times and soda has been flat and crisp. I suspect they're using a soda system connected to smaller CO2 tanks.

Overall, I think this is a great hidden gem. Food quality is stronger than Blueberry Hill or Pancake Cabana. Service is not quick, and it feels like a small operation. However, prices are good, environment is very friendly, and they genuinely aim to make you feel at home.",0.15628367003367,5,ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,1,Positivo,4037
Fiorentina,"On 10/22/2022, at dinner time (rodizio) we arrived at the restaurant, loud music with karaoke, a person screaming, instead of singing. Now tell me why a karaoke in an Italian restaurant with random songs? You could see the people's annoyance face the environment is small, we sat down and soon got up to leave, due to the loud music and lack of service.
It didn't take long, and we noticed a very angry couple because they weren't being served, then we noticed that all the dishes in the room were empty, so we decided to leave so as not to get angry.
It's sad... a place where before it was delicious and the service was great, my father used to say it was a little piece of Italy and it turned into that.
Suggestion is to put on Italian-style ambient music, or live music with professional singing that sings Italian songs, hire more waiters, as we were seated for 10 minutes without service. The kitchen apparently can't handle it, hire more cooks, I hope they get better soon.",0.034923094582185496,4,ChIJ63-8ytRZzpQRubXlgrtwe8I,1,Positivo,4038
Fiorentina,"We were a little frustrated, the pasta is very good but the pizzas... besides the delay in serving, I think they didn't have the number of waiters, if you want to eat pasta it's a great place",0.205625,5,ChIJ63-8ytRZzpQRubXlgrtwe8I,1,Positivo,4039
Fiorentina,"The food is good, but I find it extremely impolite to accept the order through iFood and cancel it after 15 minutes. They've done this 3 times already.",0.2875,5,ChIJ63-8ytRZzpQRubXlgrtwe8I,1,Positivo,4040
Fiorentina,"Food and service are reasonable. But the environment is dark and had karaoke, which is not pleasant for me. The service was a bit disorganized, perhaps because of the day I went.",-0.10555555555555556,5,ChIJ63-8ytRZzpQRubXlgrtwe8I,-1,Negativo,4041
Fiorentina,"Rodizio of pizzas and pasta very good, only the additional charge for pg with card that I thought was unusual but....",0.36999999999999994,5,ChIJ63-8ytRZzpQRubXlgrtwe8I,1,Positivo,4042
Fiorentina,"Simple but tasty menu. Good price, good parking and the details of the property make us want to stay longer in the place.",0.4666666666666666,3,ChIJ63-8ytRZzpQRubXlgrtwe8I,1,Positivo,4043
Fiorentina,"Very tasty food, but not very efficient service is good but not fast, self service with limited mix... Apart from that, the staff is to be congratulated on their education....",0.12571428571428572,2,ChIJ63-8ytRZzpQRubXlgrtwe8I,1,Positivo,4044
Fiorentina,"Good and cheap food. Very interesting place due to the building, with more than 50 years of existence.",0.425,5,ChIJ63-8ytRZzpQRubXlgrtwe8I,1,Positivo,4045
Restaurante Minuano,M linda,0.0,2,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,0,Neutro,4046
Restaurante Minuano,quick kilo meals,0.3333333333333333,1,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,1,Positivo,4047
Restaurante Minuano,Top!!!,0.9765625,5,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,1,Positivo,4048
Restaurante Minuano,Top,0.5,4,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,1,Positivo,4049
Restaurante Minuano,Top,0.5,1,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,1,Positivo,4050
Restaurante Minuano,Top,0.5,3,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,1,Positivo,4051
