place_id,title,rating,polaridade,polaridade_num,polaridade_texto,ResumoTexto
ChIJOSnrkudQzpQRLvsGnyS9JCs,Nostro Gelato Factory,4.75,0.3009875682043651,1,Positivo,"And despite not having charged for the ice cream, in addition to being rude, he didn't even apologize, a 'I'm sorry', nothing, we left looking like we were acting in bad faith. We didn't charge him and I was going to pay anyway, but the hair-eating situation was bad and the customer service managed to be even worse."
ChIJU54xWDFazpQRqLTeoDuL63w,Nova Cabral,4.0,0.29401041666666666,1,Positivo,"Buffet show!. I had lunch at the place, I took eggplant that was hard and burnt, and bitter, I notified the girl when I went to pay that it was in those conditions, she simply said that it was roasted, I thought it was a disgrace, I informed her that it is not cheap, it should have quality, she does not apologize, ignored disrespect."
ChIJuQo-2VFYzpQReahyg8RHnmY,Nutre Artesanal Food Fit,4.5,0.23162393162393163,1,Positivo,"The attendant makes numerous excuses about the unavailability of raw material and only promises to return with at least one satisfaction and does not even do that. Great product but confusing and inoperative store, at the expense of inability.."
ChIJ1TA1tS5XzpQR1uO2uXr59kM,Nó 8 Café,5.0,0.40139384920634924,1,Positivo,"Nice atmosphere combined with good food and a lot of alternatives to meat. The frape cake my husband ordered was good, that's why I gave it a few stars."
ChIJpWxDPZf3zpQR2o9MJ2AL7Ec,O Milhão,4.625,0.3563293650793651,1,Positivo,"Sad after so many years.. Today, September 7th, 2021, I bought two pots of ice cream, it was a big disappointment. For more than 20 years I ate at a million and always had quality but today it has dropped from 10 to 0..."
ChIJexAT47D3zpQREqU34EvMJp0,O Pescador Bar e Restaurante,4.375,0.4345703125,1,Positivo,Top. Show
ChIJ2_s3giL3zpQRCwtHneq7eic,ONA,4.375,0.2213352037863757,1,Positivo,"It literally was one of the best meals I’ve ever had in my life. Extremely slow service (more than 40 minutes for a dish to come out, and only after being charged); unprepared waiters (do not know the menu, meats); very restricted menu; uncomfortable environment as it was 33⁰C outside and all air conditioners off (customers fanning themselves)."
ChIJDX3YdcRZzpQRBcLG7L16b8k,Ofner,4.5,0.46661458333333333,1,Positivo,While in Sao Paulo I boycott Starbucks do to their labor and marketing practices. They are a little more expensive but their use of chocolate(extremely decadent) in coffee and there various pastries is well worth it.
ChIJJWX0yWdXzpQRAoSJuBGp6gg,Ofner - Itaim,4.0,0.3828125,1,Positivo,"As almost all other Ofners, the food (regular and deserts) was amazing! Customer service is excellent.. Like always the best place for delicious , fresh, sweety and salty small meals"
ChIJncRKCXdRzpQRB3lTZCO37p4,Oggi Sorvetes,5.0,0.6624900793650793,1,Positivo,"They always have several options, different flavors, and a variety of prices too. Great taste, I can always stop by to bring home a delicious dessert."
ChIJyx_lh65bzpQRHo8chdPNZfA,Oggi Sorvetes - Vila Guarani,5.0,0.5419444444444445,1,Positivo,Really worth it for an innovative and promising brand so recent in the market environment. The varieties of ice cream are huge and I never noticed or missed any product.
ChIJSfiCgplZzpQRtiuYwQKpfEc,Olaria Bar Grill Apeninos,3.25,0.5706249999999999,1,Positivo,"This is a good place for Lunch, with barbecue options and a honest self service buffet.. Good place, good kitchen. Very nice place to lunch, the grill is awesome."
ChIJx4XhvZBYzpQRsStcbe81j8E,Olive Garden,3.875,0.5241127232142857,1,Positivo,"The servers were very kind and paid attention to all our needs. The service is very good.. Great food and service, there was an one hour wait for a table for two though"
ChIJTe5ow6pZzpQRPODse_dsL5Q,Orange Sucos Café Comidas,4.75,0.5104654947916667,1,Positivo,"A great option in the old downtown of São Paulo, good prices and good variety on small meals.. Clean but pricey. R$7 for a cafe media - medium size coffee!!!!9."
ChIJy9S3ZFxXzpQRxjAueUzulDw,"Original Sorvetes- Sorveteria , Cafeteria e Confeitaria",4.0,0.17093986742424241,1,Positivo,"If you want to take the ice cream home, they offer a 1.5l pot. Very tasty ice cream and popsicles, with several classics, such as sundaes, banana splits, milkshakes."
ChIJ6YQdCZyXpgARJxtWbmE5ysU,Ortiz Pão Molhado,4.25,0.4497834746272246,1,Positivo,I was at Mercado Novo Saturday night and ordered Ortiz's Loin sandwich with guacamole for the first time. I noticed that orders are often taken out of order to optimize assembly time...
ChIJ_xM2eFf3zpQRUfspzIfvWys,Outback Metrô Tucuruvi,4.75,0.40161718750000003,1,Positivo,"Other units should mirror the management of this unit, here's a tip for the Center Norte Unit, which was supposed to be at the head of almost all of them.. My name is wesllany I was present last week at Outback do Tucuruvi where I was attended by Mayara who was excellent in her role and I am here to honor her work with great competence, continue to be this wonderful person, attentive, proactive, dedicated in what she does so many qualities that I'll spend the whole day talking about her for the few hours I was there, I came to this conclusion, not forgetting Fabrício who was also excellent, charismatic and quick in service, not to mention that my daughters loved the place, had fun with all the employees who were present there. On site, we ordered the promotional happy hour (in 2022) and everything was delicious!."
ChIJH1jNCP5PzpQRVGQUcXmYoig,Outback Steakhouse,4.0,0.17583333333333334,1,Positivo,"Bad service, terrible experience.. Frustrating due to Q code download for menu but the servers were friendly.. Horrible customer service. Very kind waiters, good for celebrating birthdays."
ChIJT9ZNlPP_zpQRxrfVky6DRRE,Outback Steakhouse Super Shopping Osasco,4.571428571428571,0.35586819727891156,1,Positivo,"The service at this unit is top notch and Cassia was largely responsible for that, pure sympathy!. Fantastic I loved the meal, service note 10 they were super attentive to us, everything very clean and organized, cozy atmosphere."
ChIJAQBk4MFCzpQRZMwfvy0e0Xo,PARRILLA Del Carmen,4.625,0.46651785714285715,1,Positivo,Terrific place but be prepared to spend money. Wine menu is quite large.
ChIJSXI2nolZzpQRlNnOy4x6QV4,PASTA NOSTRA RISTORANTE,2.875,0.4906372863247863,1,Positivo,"All is well presented in linen covered tables, fine glassware and decent quality cutlery. All said, it was a great experience for a place that is not renowned and alone in an area full of bars and pubs but not nice restaurants per se."
ChIJPZ_iuTJYzpQRxC3-CJjKL9g,Padaria Bella Paulista,5.0,0.3257961309523809,1,Positivo,"They do not have a lot of exotics such as fresh coconut water or caldo de cana which are local treats. Since we didn""t know the Portuguese and they didn""t know English :) ordering was a little confusing, but we survived.. A must when in São Paulo !"
ChIJbaZYhIdBzpQRJ3Oafmuo9b4,Padaria Brasileira,5.0,0.33883457977207976,1,Positivo,"The ones working there are amazing, fast and really helpful but is noticeable that they should hire more people as when the restaurant floor is near its capacity,  they struggle to keep momentum. There is a good selection of different cakes, pastries and other snacks."
ChIJrUy18LvDpgARcMBJQ7HG5T4,Padaria Doce Sabor,4.833333333333333,0.5896296296296296,1,Positivo,The breads are good and maybe the cheapest bread in Betim.. Good hygiene great service. Top staff and sensational products..
ChIJIzLv6HxnzpQRYYgMXZHYkGE,Padaria Doce Villa,4.25,0.44384230055658624,1,Positivo,"Best bakery in the neighborhood, clean, full of delicious and quality crazy things, I highly recommend ❤️😻❤️😻. And when I tried the cheese bread from Padaria Doce Villa, that delicious memory immediately came to mind!"
ChIJmz3ITSn2zpQRxvOx13Gno-M,Padaria Estrela Polar,5.0,0.32743055555555556,1,Positivo,"Not cheep place, but food very tasty and staff very polite. Good variety.. Heard a lot about this place but it""s just any other bakery."
ChIJYVPG__D3zpQRi5jl95D2-P8,Padaria Favos,4.625,0.501875,1,Positivo,"For delicious food (breakfast or lunch) - this is the place to go ! Great juices, espresso, toast with egg is the best and of course pao de queijo !"
ChIJyRb7ENZZzpQR2QbqPYdsNL4,Padaria Galeria dos Pães,5.0,0.36552283364783367,1,Positivo,"As it""s not cheap like the typical brasilian lunchonetes, crowd who comes here is medium-high class. There""s a great variety to eat or take away from soups of the day, sandwiches, salads, salgados and more."
ChIJMcnvdSz4zpQRSx9N7AZrXIE,Padaria Lareira,3.5,0.3249652777777778,1,Positivo,"The buffet at lunch time is huge, many options of salad and meat. I""d.loved.that and this one is a little crowded In the rush hour."
ChIJ6yq6vepezpQRoEa7FS5Vbyc,Padaria Lisboa,4.375,0.538125,1,Positivo,"Excellent service, affordable prices, wonderful coffee.. Ok. High quality food and nice treatment. The place is often crowdy, there's not many seats, there are a lot of snacks and breads, the price is a bit expensive."
ChIJrxfDO-r1zpQRZR9fQAcUAaQ,Padaria Nova Santa Clara,4.625,0.6633333333333333,1,Positivo,"Cleanliness ten, very good bread, the dreams they make are wonderful. Fresh and delicious but there has already been a change of owners this year from 2020 to 2021 but it's worth it just to eat in a nice, family-friendly place"
ChIJNU1mYLtZzpQRLqJPglPsy24,Padaria Novo Millennium,4.625,0.45157451326884923,1,Positivo,"I went for coffee: one thing was more delicious than the other. There I ask them to make a cheese bread stuffed with scrambled egg which is very top, I add a little olive oil (actually, they only use top) and it is simply too much."
ChIJYyhKFfbv3JQRsDvNn_Fs46I,Padaria doce de leite,4.75,0.630625,1,Positivo,"Delicious order, my son loved the cake and we are also grateful for the commitment.. Hmmmm, what to say about your delicacies, I've been a customer for years, I'm suspicious of talking about it, but I haven't found French bread or water in another pani, crispy and fresh just like your Márcia, the wonderful cheese bread, cake always fresh our taste, me my daughters, my grandchildren, husband and sons-in-law are all Padaria Doce de Leite👏🏻👏🏻👏🏻👏🏻♥️♥️♥️. I want to tell you here, the cake made with dulce de leche, made with love, you eat a piece and repeat it several times, because it is divine, delicious, etc......"
ChIJE-QDyIhzx5QR_U3NM6EF_jI,Padaria e Confeitaria Doce Cia,4.25,0.5906640625,1,Positivo,"Very good place I recommend We were well attended. Suspicious to say, but I love salty, sweet, bread and cakes..."
ChIJx2pOPCtlzpQRl16KXeT9ey8,Padaria e Pizzaria Doce Sabor,4.25,0.375,1,Positivo,Top. Top.
ChIJK13v0ctQzpQR0e95Lhan-cU,Padoca do Brique,4.875,0.43968748368316624,1,Positivo,"They also offer other various breakfast combinations to satisfy you depending on your level of hunger, which are delicious and very affordable as well. The other great things about this place is their coffee offerings - plenty of creations all served with a nice presentation."
ChIJwaLNxXlXzpQRYMrrV778BMM,Padoca of Maní,4.25,0.4516728766025641,1,Positivo,"The menu is really extensive, and between eggs, toasts, sandwiches, cakes, bowls, smoothies,  juices, coffee - you’d want to try it all. I had too much breakfast so took a piece of chocolate pie home which turned out to be delicious!"
ChIJo2g_DDlYzpQRcYCzmfUmAgI,Palácio dos Pães e Doces,4.5,0.43697916666666664,1,Positivo,"I took a disposable cup to give to the homeless person who just wanted a cup of coffee, unbelievable that I was charged for this feat, and the employees did their best to remove it and didn't even give basic help. Simple, but very well served, a bit of everything, including natural juices."
ChIJtw0FD3M1zJQRpuqVuJGsKCo,Pampulha Breads and Pastries,4.625,0.28125,1,Positivo,"Good attending from their employees.. Ok. Basic breadstore with lunch menu and drinks, mostly soft drinks and beers.. Show."
ChIJby1zFqpbzpQR7gDkjIhTAJ0,Panelinha Açaí,4.75,0.5354846681096681,1,Positivo,"Excellent service, very tasty açaí and well prepared! Their açaí is delicious, and there are plenty of complements to choose from."
ChIJEYSYGaD3zpQRXkDAsjvhpGs,Panni Padaria Artesanal - Água Fria,3.0,0.37509555905695613,1,Positivo,"I chose to pick up items from the menu and the expense was around 150 Including: house iced tea, sparkling water, orange juice, coffee with milk, 2 toasts and an omelette.. We were 4 people on a Friday. They do not have parking, but it is possible to park on the street."
ChIJDZUtf_-apgAR2mJf2ebj7Os,Papa Tudo Sanduíches,4.375,0.47198722718253966,1,Positivo,Unfortunately I didn't have a good experience at Papa Tudo Sanduíches. Again I asked her if any sauce was put on the sandwich and she said no.
ChIJx3p2z9hwK4cRs9csTzqkRhU,Paris Rendez-vous,3.375,0.4846447736291486,1,Positivo,"They also have a bunch of other delicious items like specialty coffee/drinks and gelato.. OMG, y""all! They were all amazing, fresh and creamy but I think salted caramel was the best."
ChIJ1_rrIPD8zpQR-Bj9E3CHCPQ,Pastel & Hot Dog Da Fabi,4.0,0.7816666666666666,1,Positivo,"Wonderful pastry, super stuffed from end to end, quick, warm inside perfect.... Very good"
ChIJsUvtjMRZzpQRIV9yNjTkbUE,Pastel da Rose,5.0,0.5084003985432557,1,Positivo,"Great for those who leave the club with that early morning hunger! Indispensable to know.. My god, the pastel is sensational if good."
ChIJ1a4YOIddzpQRtvGf6xQAQog,Pastelaria Point Do Pastel,3.625,0.3195529513888889,1,Positivo,There are some improvements to get public attention.. Definitely the most stuffed and tastiest pastry!!! It doesn't even compare to the traditional fair pastry (full of wind)!
ChIJvftKA1X2zpQRtUqtDljUFnQ,Pastelaria Victoria Brasileira,4.5,0.3377607266865079,1,Positivo,"Pastelaria Raiz... Savouries that are good to see, pay for and especially eat... I always buy the savory minis for parties, I really like them; But today we went to eat meat pastry with special cheese, which by the way was very stuffed, they are to be congratulated!!!!"
ChIJ872Ut5cDz5QRLv59gvTcrXA,Pati Piva - Iguatemi Alphaville,4.625,0.3960416666666667,1,Positivo,"I highly recommend and will be back more often. I work in the region and yesterday was the first time I chose Pati Piva for coffee, and it has already become my favorite ❤️."
ChIJl0HiyTpZzpQRjRagxigN9tM,Patisserie Douce France,3.25,-0.17832321187584343,-1,Negativo,"A customer since the first store on Alameda Jau, I have never been served with such carelessness. Comfortable place, but just looking at it didn't make me feel good (the snacks)."
ChIJFdTuiAJZzpQRM9SqJGU_oMw,Patisserie Douce France - Trianon,5.0,0.4040972222222222,1,Positivo,"Slow service, even when you are the only customer. Simply wonderful, all sweet and savory dishes are excellent."
ChIJJXMcJlpYzpQReBaAjwFeXDI,Paulino Restaurante e Cafeteria,4.625,0.6164305555555556,1,Positivo,"After a full morning of shopping here is an excellent place to recharge. Meals are served on the ground floor, but there is a mezzanine with more tables and bathrooms.."
ChIJvfGnYkpZzpQRFVEXt3teQaE,Perseu Coffee House,4.25,0.5204413104256854,1,Positivo,Maybe they forgot to leave it out of the fridge for more time? The ideal neighborhood coffeeshop to relax a bit while exploring Avenida Paulista.
ChIJ59d5yl73zpQRagP7VTI7P6E,Petite Patisserie,4.875,0.545094696969697,1,Positivo,"The Eggs Benedict were perfect and my roast beef sandwich in ciabatta bread was delicious. The venue still follows COVID-19 prevention measures, with alcohol in 70% gel on all tables for customers."
ChIJyTsbJ1hYzpQRFyIfdg7qRFs,Piau Lanches,4.625,0.5717230902777778,1,Positivo,"A great meal, top homemade food and the quantity is very worth it. Here's an exceptional restaurant... simple and efficient... semoew full... always a generous portion.... A very good lunch, excellent service not to mention the price, when you are in the center of São Paulo do not stop looking!!!."
ChIJ5W7Lq0BXzpQRhmW2vie4BuM,Pipo Restaurante,4.0,0.1853898237179487,1,Positivo,"Awesome food, very stylish food great flavor, I really enjoy the cocktail with azimed and the pizza of tuna is awesome, great combination of flavored, cuzy place recommend to 100%. This is one of the worst experiences I’ve had in a long time."
ChIJWYtgBtdZzpQRP0GVQYNmskY,Piselli Jardins,4.375,0.4959832875457876,1,Positivo,"Slowly,delay to pay attention when we call,the account came wrong twice! Great service and cozy setting, but the portions are too small for their price."
ChIJO7qpSgxKzJQR9I4HI4G4ugA,Pizza1,3.75,0.37887276785714286,1,Positivo,"Very good atmosphere, food was great, kids love the ball pool. They are not prepared for a large amount of customers."
ChIJ8-lyArhnv5QRVw7zCaR6Qd8,Pizzaria La Tavola,4.5,0.1725327858416094,1,Positivo,"I loved the puppy too, he is super cute and fluffy!. Cozy place, cool antiques, very attentive attendant, ok pizza for the price of the carvery I will definitely come back again."
ChIJwc8wJu1XzpQRnVGJ6sQkNg4,Pizzaria e Lanchonete Real,4.875,0.48525338955026454,1,Positivo,"Real is a unique restaurant that""s known for its bakery offerings, although it doesn""t actually sell bread. Food kept it""s gate taste and quality.. Great place, very close to my hostel!"
ChIJSxa0PeiWpgAR4C-N7ENjocE,Pizzaria e Sanduíche Vila Rica,1.875,0.06510416666666667,1,Positivo,"However, 4 days have passed and no one has returned to contact me. They don't deliver the order on time I placed my order more than an hour passed and the order hadn't even been ready he said he was making it and would send it on the next delivery my family and I were waiting and everyone was asleep I canceled the order for that reason and the attendant thought it was bad because I'm still canceling."
ChIJp5DC5e7_zpQRpteVn7MkJxs,Point do Crepe Francês,4.375,0.3831250181829819,1,Positivo,"Good service, which nowadays is rare to find, the food is not only excellent, it also has a reasonable price, in addition to what I already mentioned, I have to talk about the atmosphere, if you go there you have to go in, in the part downstairs there are some tables, very beautiful, if you go up to the second floor you will find a simply beautiful environment..., I highly recommend it. I didn't even go back to complain, because it's far from where I live and it wouldn't be worth it, at most an apology and then pick up other muggles that you buy there."
ChIJCQAAWFNazpQRTZoCB_4lYcA,Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,4.875,0.254364402958153,1,Positivo,"It's very difficult to find a place that produces this quality of cakes! Taking into account my gastronomic experiences around the world, I have never eaten sweets and cakes so delicious."
ChIJ08g_akxYzpQR0RO2V9l10wA,Por um Punhado de Dólares,5.0,0.4460341435185185,1,Positivo,"Their house roasts are few, but expertly selected and cover almost all the possible requirements for a cup of coffee. My guess is most people come to drink the coffees with brandy and other spirits."
ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Pudin Shape,4.125,0.41203819444444445,1,Positivo,"I tried the traditional vanilla and pistachio accompanied by a little coffee with milk. The space is well decorated, I like places with a well-defined proposal."
ChIJl-o3SBH2zpQRruSD0r0zodI,Pá D'ouro Pães e Doces,4.875,0.47053819444444445,1,Positivo,"Great bakery with an impressive selection of pastries and bread. Best Brazilian bakery in this neighborhood, close to Parada Inglesa subway station."
ChIJrUqi6a9ZzpQR2vogTdsbJwc,Pães e Doces Humaitá,3.25,0.4125,1,Positivo,You may have goodies to your diets request nicely done. Open 24 hours.
ChIJaQAyMbdVzpQRTNoEdJOOwtg,Pão Sirio e Doce Arabe (campo limpo),5.0,0.31666666666666665,1,Positivo,I liked. Ifood / Bread and Sweet Arabic Toppp
ChIJY3Ui2y35zpQRlmsD1g5IoJ0,Pé de Café,4.75,0.6116362847222222,1,Positivo,"An incredible space in Bairro do Limão and I wish more people could visit it!. Excellent place, for those who want to have a quiet coffee.. Great environment and service."
ChIJT6uwEQz3zpQR9dRD-jQAzxI,Quanti Cafeh,5.0,0.5024481398809524,1,Positivo,"The environment is also PET FRIENDLY and you can bring your dog! Coffee grounds are also recycled through a partnership with Recoffee Design, which transforms them into durable products such as decorative objects and biojewelry (some of these products are for sale in a discreet shop next to the kitchen)."
ChIJmcXk3_VZzpQRckCy84rX2Gw,Rabisco Café 2D,5.0,0.29302413081709955,1,Positivo,It does not have access to wheelchair users or people with limited mobility. The menu is quite varied and has vegan options that served me well as I am lactose intolerant.
ChIJ4SgCJ8JazpQR8z5zFXqBU14,Raul Vaz Distributor Sweets,4.5,0.3458333333333333,1,Positivo,"Ugly people runnig the alleys.. Good variety, prices and staff. There is a parking structure as well.."
ChIJLVT1TSD3zpQRktrvuklNuko,Raízes Nordestinas - Culinária Típica,4.5,0.4953508771929825,1,Positivo,"But an addendum: the tapioca with chocolate and strawberry filling had everything to work if used fresh. Impeccable service, nice place, delicious meal.. We were very well attended by the waiter Sidnei, the dish ordered was Baiao de dois with a starter of Queijo Coalho and Molasses, both delicious and satisfactorily served 2 people."
ChIJB5YG3b6v2JQRmATzsLv_XCE,Recanto do Sabor Padaria & Confeitaria,4.125,0.4946457318722944,1,Positivo,"Also, in Paraná it is not common to have bread with muffin and melted cheese. Big, seasoned meat and cheese melted inside French bread, just the right amount."
ChIJa--tow1-mQARixaMb9nDCLc,Rei da belewa doce árabe finos,5.0,0.0,0,Neutro,bom
ChIJKdgB3tJZzpQRPavAu0IR--E,Restaurante Amadeus,4.75,0.5127041107930531,1,Positivo,"Something that is not easy to do and most often one or all come overcooked. We had great oysters, fried garlic shrimp (not in the menu but they made it especially for us), and delicious prawns."
ChIJ1e_XtaFZzpQRwnX_zN-5Bpo,Restaurante Aveiro São Paulo,4.375,0.44431236577162914,1,Positivo,"The chef who developed the menu is to be congratulated.. On all three previous visits, I found Aveiro spectacular, but I felt on this visit that something changed. The service is great, kind, professional, attentive, you are always very well attended."
ChIJt_PsxzX2zpQRYLNGTDlE8-Q,Restaurante Dona Florinda,4.0,0.6129910887723388,1,Positivo,"The service I would say left a little to be desired, but nothing too serious. It's a traditional restaurant in the North Zone, quiet environment, very pleasant, well located, easy to park."
ChIJtyRW09ZZzpQRLt2nWdS_H1o,Restaurante Emiliano,4.0,0.4854296875,1,Positivo,"The couvert brings a small portion of pretty much everything like quinoa, which is weird. You can eat eggs and after that shrimp or meats, I mean, lack of consistency."
ChIJH4in0ndXzpQRK2L4CJXHGN4,Restaurante Empório São João,3.625,0.4072833994708995,1,Positivo,"Even the salad buffet that comes free with any dish was very fresh and tasty. Good value for money, which is not at all common in SP.."
ChIJU5UUx1RYzpQRWUs6_yqQFGc,Restaurante Expresso São Paulo,4.25,0.2934574821879509,1,Positivo,"It has options of dishes with super affordable and very filling values ​​(from 14.90). Lunch time tends to fill up out of nowhere, but nothing that is negative."
ChIJF-Ki2_BazpQR2d5joJLl7Sw,Restaurante Fogo & Fogão,4.375,0.41506696428571427,1,Positivo,A good option for those who work or study close to the Conceição subway.. I don't recommend arriving too late because the food may run out.
ChIJn-RdVSFazpQRk1A4kp2XCpU,Restaurante Japonês - MAKOTO SAN 誠さん,4.75,0.2355981559290383,1,Positivo,"Be sure to not confuse this with a few other establishments also named ""Makoto"" in the city. Few seats, omakase only, recommended by the best Japanese chefs here for a reason.."
ChIJl0MlbYxZzpQROAOyGf15cGg,Restaurante Mancini,4.25,0.3620049152236652,1,Positivo,"I will make it my life""s mission to try all Mancini restaurants.. The wine list is very good and has options for all budgets."
ChIJtb39eG1XzpQRemjrBmnNDR8,Restaurante Manioca,3.125,0.3064676395652958,1,Positivo,"I highly recommend a visit.. Good food, fish could have been more flavorful, but overall worth the experience. After much deliberation I decided to try the azafrán rice with grilled octopus—it was perfection in plate, highly recommend it."
ChIJ_w4v8VRYzpQRgI85TJUcStk,Restaurante Mari Mariá,4.75,0.42389835858585856,1,Positivo,"A precious find for those who work in the region. Although it doesn't have a very varied buffet, the food is well prepared, always looking fresh."
ChIJm2OcUOtYzpQRvQ0lNNaEdYQ,Restaurante Minuano,2.25,0.48550781249999997,1,Positivo,"I've been going there for years, a very good friend of Mr Sid who unfortunately left us due to covid, now his brother is in charge. The feijoada is also delicious, Milton, my waiter every week, gives us exclusive service.."
ChIJ_7jIrub3zpQRO59WE3eCH74,Restaurante Nona Luccia,5.0,0.33294270833333334,1,Positivo,"With natural ice cream and from Paçoquita 😍 I couldn't even take a picture of the full plate. The Buffet is very varied with good options for salad, meat, brown rice and beans."
ChIJPYjSjKFZzpQRdixbcdSnGJ4,Restaurante Oliveira Lino,3.875,0.3662882099454365,1,Positivo,"Not to mention he is extremely friendly.. Tasty food at an affordable price compared to restaurants in the area.. Good homemade food, everything very clean, but we drank lemon juice that made my wife sick, it shouldn't be natural, we didn't ask at the time, but everything leads us to believe that it was one of those chemical powders that she can't, she didn't feel bad I recommend this juice, otherwise it was very good. Health surveillance should pay a visit.. Great place to have lunch, fair price and quality food."
ChIJy3emzfD1zpQRNS5KVTllSYo,Restaurante Salsa,4.625,0.25,1,Positivo,Ok. Top. Top.
ChIJAVL-qjtQzpQRw3dB-iTeawA,Restaurante Tradição Mineira,4.625,0.5125,1,Positivo,"Just the best for picanha on the stone. The space is well attended, the meals are well prepared, a la carte service, they also do home deliveries, service, polite and courteous"
ChIJ-6pDDo90VwERXpuj7tOdBDc,Restaurante Traira & Cia de Guarulhos,4.375,0.3095703125,1,Positivo,Topzera.... Top. Show.
ChIJL_QzvhpTuAARTrTMcbMDWPM,Restaurante Vista da Floresta,4.25,0.5814322916666667,1,Positivo,"Attentive and polite staff, very tasty food, fast service Only thing I didn't like is not being able to be there every weekend"
ChIJUwS5XbFZzpQRlbthaBBx7qw,Restaurante Zé do Peixe,3.4285714285714284,0.44297738516894364,1,Positivo,"Honestly, this restaurant deserves more recognition for its work.. One of the great surprises in SP, Wonderful food, the fish was incredible, mush and cold beer! Simple place with fish options and moqueca every Friday, close to the theaters of Bixiga."
ChIJOVhwdwD3zpQR7npu32VRx6k,Restaurante da Baixinha,5.0,0.3360833333333333,1,Positivo,"Very good homemade food, I arrived at the establishment a gentleman greeted me very politely, probably the owner, the atmosphere is good, there is no noise, I recommend it.. Feijoada well seasoned, tasty, but only has sausage, needs to balance the ingredients. The price is very good for the quantity.. Good food, homemade, top service, we have been customers for some time and it is always a good choice for lunch !"
ChIJ9-VhjVxYzpQRVOBQt5ohttw,Restaurante da Sala,4.75,0.3176674107142857,1,Positivo,"They often take a long time to replenish the food, leaving customers with even fewer options. Dessert needs to be improved a lot, as it differs from the food buffet.. Great salads and good hot dishes."
ChIJTfuzt_H4zpQRDaxFKpNMLjY,Restaurante do Mineiro,4.625,0.5401736111111112,1,Positivo,"Bad service, a woman who doesn't know how to answer, absurdly expensive, very full of little things, not for truck drivers but for politicians and tycoons who earn well, lunch box is absurd on average sold at a great price, weak very weak, no no way will i stop there anymore. Bad service, a woman who doesn't know how to answer, absurdly expensive, very full of little things, not for truck drivers but for politicians and tycoons who earn well, lunch box is absurd on average sold at a great price, weak very weak, no no way will i stop there anymore."
ChIJ03JubUv4zpQRJ6IJoMRHPyo,Rock Pizza,4.0,0.2463580229294515,1,Positivo,"For those who enjoy truly Neapolitan-style pizza, this is perhaps the best place in town to satisfy your appetite. Congratulations.. BEST Pizzeria in Freguesia do Ó, Nota 10 can go with family, friends and girlfriend which was really worth it.."
ChIJS_27lD9ZzpQRNX4n58VjOVo,Roi Méditerranée,4.875,0.45937903025793647,1,Positivo,"She told us that if we didn""t liked the table, she would put us on a list and wait in line for others reservations to arrive before we could come in (note that the place was totally empty and there was no line). Other employee offered us a better seat and she immideatly jumped to argue with her so that we stay in the sun or leave."
ChIJAV8zGeKZpgARJ4iWCWZ9rR8,Roça Capital,5.0,0.5304476686507937,1,Positivo,"Think of a warehouse where you want to go in and never leave! Excellent store inside the Central Market, with a huge variety of cheeses, milk sweets, guava paste, brown sugar, honey, among other delicious things!"
ChIJc7C0To9ZzpQRxI8xZGKRSRM,SOW Cake Lounge,4.5,0.3388454861111111,1,Positivo,"Just wish the had some couch or  armchair.. Great spot at Vila Mariana. I wanted to like it, but the taste rather mediocre for a premium price.."
ChIJw_abVmpYzpQRLN6tn1O44xE,Sabor Mineiro,3.625,0.37722916666666667,1,Positivo,"I've never seen them charge that fee in the food court!. Simple place, but with a lot of delivery, everything very fresh and without preservatives."
ChIJC__Vpbp9mQAR93A_yXAlhd4,Sabor do Árabe,4.75,0.4286979166666667,1,Positivo,"Always wonderful food, with generous portions (1/2 portion rolls good for two people). As for the service, I think there was a lack of cordiality and smiles."
ChIJB3BpeYNezpQRBSogjsYrHpU,Saint Decor Bistrô,4.25,0.295153992431918,1,Positivo,"The owner there was clueless, treated me in a way that no customer treats, completely disrespectful. The place is very romantic, but also nice for a chat and afternoon tea with friends."
ChIJU_advCb3zpQR64E6L6_osTM,Salute Caffè - Cafés Especiais,4.75,0.3134681637806638,1,Positivo,The owners are very friendly and gave us a great lesson on specialty coffees. I have been enjoying good coffee for some time now and I can say that Salute Caffé offers a drink with a flavor that you will only find here!
ChIJ_1yVojj3zpQRCprgaPeRrTQ,Salvi Café e Cozinha,5.0,0.39678336940836945,1,Positivo,"Many veggie and vegan options, but also a lot of traditional Brazilian dishes with fish. I recommend knowing and appreciating dishes that may not be part of your daily routine."
ChIJtzv3y8NZzpQRIGG80p0Jbtw,Santa Etienne,4.625,0.19970833333333332,1,Positivo,We had dinner one night and breakfast a few days later. Decent basic food.. Service was ok once we reminded them were there.
ChIJNUfdPZpZzpQRSl59fVe4YG4,Santiago Padaria Artesanal,4.75,0.30241215728715726,1,Positivo,"Beautiful setting where you can feel everyone""s love for the art of making bread and serving delicious food to people. Great spot for weekend brunch or something before school (if you go to Mackenzie 😉) My account total was R$50 with the 10%.. Santiago is so hot."
ChIJxxOSemhXzpQRyaxf-SgTk98,Santo Grão - Itaim,4.625,0.5716753472222222,1,Positivo,Accepts only Alelo food voucher...could accept others to turn more democratic since the neighbourhood is very corporative too. For breakfast you get a very good variety and multiple beans of coffee.
