,title,place_id,username,rating,description,images,date
374,Ziriguidum Bar,ChIJwc9Vx-NXzpQR9zDssRuDvzs,Rosa Maria Ferrari,5,"Lugar absolutamente incrível em todos os aspectos: música  ao vivo de qualidade, sempre deliciosa, comida ótima e ambiente simples e aconchegante, onde reina a simpatia de todos. E o preço, justíssimo. No momento, não conheço nenhum lugar melhor...",,4 months ago
375,Ziriguidum Bar,ChIJwc9Vx-NXzpQR9zDssRuDvzs,Renan Godinho,5,"Bar muito maneiro. Com samba ao vivo e a famosa caipirinha de banana!! 🍹

Já fui 3 vezes. Sempre muito legal, sempre muito bem atendido!",,2 months ago
376,Ziriguidum Bar,ChIJwc9Vx-NXzpQR9zDssRuDvzs,Walquiria Sabonge,5,Boteco de música boa ao vivo e comidinhas e lanches gostosas. O bar é pequeno mas aconchegante.,[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMePaG_ofPYAewj2pGuLQArGc4CFe9cYL1idXMR=w150-h150-k-no-p'}],a month ago
377,Ziriguidum Bar,ChIJwc9Vx-NXzpQR9zDssRuDvzs,Giovana Alícia,5,"Adorei a experiência. Ambiente animado, música ao vivo e a famosa caipirinha de banana. Vale a experiência!",,2 months ago
378,Ziriguidum Bar,ChIJwc9Vx-NXzpQR9zDssRuDvzs,Pedro Paulo Santos,5,Samba raiz de qualidade e comida muito boa! Ambiente muito bom,,a month ago
379,Ziriguidum Bar,ChIJwc9Vx-NXzpQR9zDssRuDvzs,Marcos Lima,4,"Lugar maravilhoso, com excelente música. só tem um defeito: o tamanho do lugar. Fora isso otimas pessoas tb frequetam o lugar.",,5 months ago
380,Kilu's,ChIJU4b7UqtZzpQRTGccgq_JJWQ,Ralf Luther,5,"Quality food, central location",,3 years ago
381,Kilu's,ChIJU4b7UqtZzpQRTGccgq_JJWQ,PAULO ALEXANDRE ZANZARINI FORNAROLI,5,Top,,6 years ago
382,Kilu's,ChIJU4b7UqtZzpQRTGccgq_JJWQ,Gabriel Webster,5,Legal,,6 years ago
383,Kilu's,ChIJU4b7UqtZzpQRTGccgq_JJWQ,Lucas Hashi,2,"O restaurante é bastante convencional se comparado a outros estabelecimentos da região central.
Oferece as mesmas opções que qualquer outro local, mas ainda assim seu preço é elevado. Frequentado por engravatados que trabalham por ali.
O ambiente é fechado e parece acabado e antigo, com um ar de mofo que não é muito atraente",,2 months ago
384,Kilu's,ChIJU4b7UqtZzpQRTGccgq_JJWQ,Sergio Ricardo Silva,5,"Apesar da localização, já que o centro de São Paulo é bem degradado, e o restaurante fica em uma rua com muitas lojas fechadas, é um dos restaurantes que gosto de almoçar quando estou no centro da cidade. Tem um ótimo buffet de saladas e pratos quentes. Bastante variedade e boa qualidade nos pratos. O buffet de churrasco e peixes também é muito bom. O atendimento é excelente.",,3 months ago
385,Kilu's,ChIJU4b7UqtZzpQRTGccgq_JJWQ,Luca Musa Alonso,5,"Comida maravilhosa, carnes muito muito boas.
Preço um pouco alto, mas a qualidade e a opção das comidas compensa.",,4 months ago
386,Kilu's,ChIJU4b7UqtZzpQRTGccgq_JJWQ,Osmar Malheiros,5,"Lugar calmo e agradável. O bufe poderia ser um pouquinho melhor,  mas está bom. Uma boa variedade de carnes.",,3 months ago
387,Kilu's,ChIJU4b7UqtZzpQRTGccgq_JJWQ,Paula Agnello,4,Foi uma boa experiência.  O lugar estava bem cheio. Acabei pegando fila para sentar e para pagar.,,2 months ago
388,A Baianeira,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,Arcelia Gallardo,5,"Chef Manu worked at DOM a few years ago then decided to open her own place focusing on comfort food from Bahia and Minas Gerais, hence the name. Best pão de queijo in brasil, you can also take them frozen to bake at home. Great egg sandwiches, really flavorful and filling food. Favorite time to go is breakfast. Has outdoor seating in the front and upstairs. I usually arrive at 9am when it opens, have some breakfast with the kids and then head to Parque Água Branca to the organic farmers market and to see the animals roam free. It’s become a part of my perfect Saturday. lunch is equally amazing and flavorful. Does not open for dinner.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNYXtC0CAtgW29pD2Zw1E5s-0rnViB5pJpTubAc=w150-h150-k-no-p'}],3 years ago
389,A Baianeira,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,Paxton Tait,4,"Chance to check out the local flavor , by day menu","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO_7zoKO4Y4ZT6bhNBlEp3Bpnejcj-pgu94ozEZ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMJqlWbVfqQODxbdU9wVtKygJA2vgkQHzc8xd3W=w150-h150-k-no-p'}]",a year ago
390,A Baianeira,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,Gabriella Andrade,5,"Amazing place, food and staff! ❤️❤️","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPg5Yj5Np3SbAMGOXeLLoDohZWOLaDpeuIBm4FD=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOP6E5r-Xrnf6dQQa7n0yLYoiJwIDtBtnFCiW25=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNrIqYmL6o566pxhWRC9jDYUFAvRtXOLng5FZdv=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNiSH3_wYfQCFEACvkvzhaLN_Ti12vsRW8dflQu=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMj65sqtj-qe7Bsp7_uGGGw7V7kfpdoiADHbnPh=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPIc5SO7w63B3SzHJ10NBxyVqOiMdJt3z8UQjRd=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOgzDqgQ2nGK-_5MuQnTX7sePeMxW3IKXpczWYz=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOnczZyOMi0n86_ASydZtPdx_0dts-tc-slQkqo=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN_P9DjDi0mrfcbQv0NBTgtjLor8J3fRaj6NNq_=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPtcx-PWUZCCak_9X7PzeXFOUchUtwjn3AYuKUq=w150-h150-k-no-p'}]",3 years ago
391,A Baianeira,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,camila kzan,5,Delicious breakfast and really nice place to take time with friends. Thank you!,,7 months ago
392,A Baianeira,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,Alejandro Fiel Martínez,5,Excelent Brasilian food and great attention. Reservations are highly recommended.,,11 months ago
393,A Baianeira,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,Lars N,5,"Probably the only good thing in São Paulo!
The staff is very helpful and explains the menu for people who doesn""t speak Portuguese.
The food was excellent and prices are for the quality and freshness of food more than exceptable!!!!",,4 years ago
394,A Baianeira,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,Feza Izmir,4,"Moqueca with shrimp was delicious and refined, but not as rich and authentic as the complete moqueca set in Bahia.  Despite of the carnaval mess, all staff was smiley and attentive.",,3 years ago
395,A Baianeira,ChIJpVFK2xpYzpQRRN7Cdq6VrRA,Luciano,5,"The food was very tasty! The environment is also good. There is room to improve the payment process, and should access ticket.",,3 years ago
396,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),ChIJseE6a4RXzpQR71XUkr1Gipc,Bruce,5,"Several options of cakes to choose. I recommend the carrot cake with melted chocolate coating. Perhaps there might be a line to buy the cakes, but it""s relatively fast to get your turn.",,4 years ago
397,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),ChIJseE6a4RXzpQR71XUkr1Gipc,fabiane moura,1,"Fiz um pedido de um bolo de aniversário no dia29/03 pela manhã, solicitei que fosse entregue no meu local de trabalho as 15:00 horas, pois iríamos cantar parabéns pra um colega de trabalho, as horas foram si passando e nada do bolo chegar, por volta das 15:40 liguei pra saber onde o bolo estava, me informaram que o bolo estava a caminho, que o motoboy já tinha saído ok, aguardei mais um tempinho, por volta das 16:20 liguei novamente e me informa a mesma coisa, a pessoa que estava fazendo aniversário iria embora as 17:00! Liguei mandei msg e sempre falava a mesma coisa, 16:40 liguei pedindo pra falar com a gerente , me informaram que ela estava ocupada mais que me ligaria, o bolo chegou as 17:00, ninguém me ligou simplesmente me mandaram uma msg pedido desculpa é que o motoboy teve um imprevisto com uma entrega, eu pedi o bolo as 15:00 e sempre me falavam que estava a caminho deis do começo poderia me dizer que aconteceu algo. Quando chegou o bolo veio rachado e saindo do lugar mandei foros e msg ninguém me respondeu. Acho que o mínimo que esperamos é uma resposta ! Não é a primeira vez que isso acontece.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOstJnGvV7QwlhebJwt0ka9CWuov0B4FKM83k_R=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPFDPa7E38Rj1trwCmmCaGl164dsPss3LPXIOwH=w150-h150-k-no-p'}]",a year ago
398,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),ChIJseE6a4RXzpQR71XUkr1Gipc,Roberta Morozetti,1,"Atendimento péssimo, fiz uma encomenda para uma comemoração e não entregaram. Tive que cancelar a festa. Foi na unidade da Teodoro Sampaio, n° 636, encomendei o bolo de aniversário de chocolate e não lembro o nome da pessoa que falei ao fazer a encomenda, mas falei com a Bianca por telefone por duas vezes para avisar que a entrega estava atrasada e mesmo assim não foi resolvido. Lamentável.  Não comprem desse lugar.",,4 months ago
399,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),ChIJseE6a4RXzpQR71XUkr1Gipc,Ana Maria da Silva,3,"Os bolos estão sempre fresquinho porém não respeitam o horário de entrega, chegam a atrasar quase 1 hora!
Falta  respeito com  o cliente!",,a month ago
400,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),ChIJseE6a4RXzpQR71XUkr1Gipc,Alexandre,4,Temos uma extensa linha de sabores de bolos desde o mais doce e alguns recheados e bolos em potes para quem saborear um pedaço de bolo enquanto caminha na região. Alguns bolos são por recomendas e outros são vendidos na loja e exposto na prateleira da loja.,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPamotIeE_tKh8SfkC9thcmv2ay92Q5SV1kRKim=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPZXT6e0uhgcD1Aw40qr67ZiqIvGg_QsOo7fIVT=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPhecuVrlT8_y4t1NK0EjlbUpHUFMCaFKvKZWQ8=w150-h150-k-no-p'}]",4 years ago
401,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),ChIJseE6a4RXzpQR71XUkr1Gipc,Vitor Ferreira,5,"Nota 10.
Oi boa tarde, já conhecia a casa de bolos mas nunca tinha comprado nada, porém, ontem passei perto da loja e acabei entrando. Comprei um bolo de fubá com goiabada aí com vocês e meu Deus, que bolo incrível, que combinação incrível. Vocês ganharam um cliente fiel com esse bolo maravilhoso que tive o prazer de comprar.
O atendimento foi nota 10 também, a atendente Jovelina que me indicou o fubá com goiabada é muito profissional e brincalhona ao mesmo tempo, proponho um aumento a ela por isso e podem usar o valor dos bolos que eu vou comprar toda semana.
Ansioso para provar mais sabores.",,a year ago
402,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),ChIJseE6a4RXzpQR71XUkr1Gipc,Maura Janaina Sampaio de Souza,1,"Atraso na entrega e Bolo com sabor e aparência com baixa qualidade. Fiz o pedido 8:30 e pedi a entrega para as 14h e só lembraram de entregar o pedido quando eu liguei. Bolo de Morango estava seco aparentemente um pouco solado,  estava  desmontando, pois o recheio não estava mantendo as camadas do bolo unida. Falaram que o bolo teria morangos em cima e o que tinha era geleia de morango. Aparência horrível.",,a year ago
403,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),ChIJseE6a4RXzpQR71XUkr1Gipc,Maria Duca,2,"O bolo de limão faltou o ingrediente básico, o LIMÃO.  Ligamos para reclamar,  um rapaz pediu ' um momento por favor', fiquei 15 minutos na linha. Meu esposo teve que sair de casa e ir reclamar pessoalmente,  visto que havíamos pedido online. Falta de respeito total ao cliente.",,a year ago
404,Galeteria São Paulo,ChIJG4wc-ldIAQcRfV8qt4__BUs,Fantasma Films,5,Local toop,,3 years ago
405,Galeteria São Paulo,ChIJG4wc-ldIAQcRfV8qt4__BUs,Marcos Lira,4,"O atendimento foi rápido, mas faltou a farofa só veio o vinagrete, eles tem que ser mais atentos.",,3 years ago
406,Galeteria São Paulo,ChIJG4wc-ldIAQcRfV8qt4__BUs,Isaac Barbosa,5,Sempre muito bom,,10 months ago
407,Galeteria São Paulo,ChIJG4wc-ldIAQcRfV8qt4__BUs,Náthaly Costa,5,Melhor maionese da região!! Galeto delicioso.,,a year ago
408,Galeteria São Paulo,ChIJG4wc-ldIAQcRfV8qt4__BUs,Fernanda Social,5,O melhor Galeto Rua são Paulo!! Venha conheçer..tudo de maravilhoso.,,4 years ago
409,Galeteria São Paulo,ChIJG4wc-ldIAQcRfV8qt4__BUs,PALAVRA DE GRAÇA,5,"Até o dia de hoje, melhor comida em comparação aos galetos São Luiz",,3 years ago
410,Galeteria São Paulo,ChIJG4wc-ldIAQcRfV8qt4__BUs,Bárbara Chagas,5,"Excelente tempero ,entrega rápida e muita higiene",,3 years ago
411,Galeteria São Paulo,ChIJG4wc-ldIAQcRfV8qt4__BUs,Manoel Silva,5,Galeto muito bom...!!!,,a year ago
412,Delicioso Açai,ChIJl3C9j7ZbzpQRLy3Ik3FRs3o,Eu Henrique,5,,,10 months ago
413,Delicioso Açai,ChIJl3C9j7ZbzpQRLy3Ik3FRs3o,Diego Fabiano,5,,,a year ago
414,Restaurante Salsa,ChIJy3emzfD1zpQRNS5KVTllSYo,Sânjio Silva Souza,4,ND,,10 months ago
415,Restaurante Salsa,ChIJy3emzfD1zpQRNS5KVTllSYo,Rafael Vegso,5,Top,,2 years ago
416,Restaurante Salsa,ChIJy3emzfD1zpQRNS5KVTllSYo,Thaís Oliver,3,Ok,,3 years ago
417,Restaurante Salsa,ChIJy3emzfD1zpQRNS5KVTllSYo,Eduardo Cardoso,5,Top,,3 years ago
418,Restaurante Salsa,ChIJy3emzfD1zpQRNS5KVTllSYo,Antonio Castro,5,Delixioso,,4 years ago
419,Restaurante Salsa,ChIJy3emzfD1zpQRNS5KVTllSYo,Dia de pipeiro,5,Top,,4 years ago
420,Restaurante Salsa,ChIJy3emzfD1zpQRNS5KVTllSYo,Marcelo Tnt,5,Show,,3 years ago
421,Restaurante Salsa,ChIJy3emzfD1zpQRNS5KVTllSYo,Silvia Marciano,5,Showwww!!!,,3 years ago
422,Nutre Artesanal Food Fit,ChIJuQo-2VFYzpQReahyg8RHnmY,Fabio Jorge,2,"Fazer uma encomenda do principal produto da loja é praticamente impossível. A atendente dá inúmeras desculpas sobre a indisponibilidade de matéria prima e só faz prometer retornar com pelo menos uma satisfação e nem isso faz.
Produto ótimo mas loja confusa e inoperante , às custas de incapacidade.",,5 years ago
423,Nutre Artesanal Food Fit,ChIJuQo-2VFYzpQReahyg8RHnmY,Tita Caparrós,5,"A comida e o atendimento são nota 1000 ... alimentação saudável e pessoal disposto, adoro almoçar lá!",,4 years ago
424,Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,Ariane Mendes,5,"Nota mil. Excelente atendimento via WhatsApp,  depois fui presencialmente na loja, a Letícia foi um amor. Explicou tudo sobre a torre de macarrons, foi muito paciente ao enviar posteriormente algumas combinações e o resultado ficou magnífico. Os melhores macarrons de São Carlos e região. Os noivos aprovam! 👏👏",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPLBi3CYDN56SZuw59I0tJ-X3TV_AHwqpKrXl-H=w150-h150-k-no-p'}],6 months ago
425,Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,Julia Franca,5,"O local é puro charme, e os macarons são impecáveis, nunca havia comido antes e posso dizer que assim como meu amigo já disse... é igual comer nuvem com sabor marcante.
Maravilhoso mesmo",,2 months ago
426,Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,Bruna,5,"Contratei para o casamento, na semana do casamento e ainda assim foram solícitos. No casamento a torre ficou perfeita e deliciosa.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMnLXDGdv0sd9-X4ISc2KpDDZkBTQ-JJ1awhPU5=w150-h150-k-no-p'}],2 months ago
427,Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,Anna Claudia,5,"Lugar fofo e o macaron é maravilhoso, assim como a soda italiana.
Obs: Eles tem canudo reutilizável de inox ❤️",,a month ago
428,Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,Eliana Thomaz,5,Adoro!! Atendimento excelente e produtos deliciosos!!!Os macarrons são sensacionais!!,,2 months ago
429,Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,Henriette Azeredo,5,"Quer provar macarons tão saborosos quanto os franceses sem sair de São Carlos? Este é o lugar!
Os chocolates também são maravilhosos! É tudo gostoso nessa loja! Só não provei ainda as almofadas em forma de macarons, mas fico tentada! ;-)",,10 months ago
430,Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,Rafaele Barbosa,5,"Excelente atendimento, entrega rápida e produtos top de linha! Ameiii tudo.",,2 months ago
431,Do Digo Macarons e Chocolates,ChIJK40dB1d3uJQRjUb-qWDyZUE,Monica Zanini,5,"Nunca comi um macarron tão gostoso e de qualiade execelnte!
Sucesso garantido! Parabéns!",,5 months ago
432,Restaurante Tradição Mineira,ChIJAVL-qjtQzpQRw3dB-iTeawA,GB Geradores,5,Top,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNY1wUaULYPsmzoh28CcHPAMPjvZfN_qA5qonyu=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO962nMuKD2wCEq1t9ieKkLRzhfCFkhmb-756fk=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPZu91yscKSwqHBz7WWjImxVq8OY3bVurWLRXns=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMWvGzmpmmUS9ZQV3PAM-eHYnn00kj5L1voIKWA=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNN0XCuOfXQ5XdHvJEelH9TOGPrKLSfKkYEEerp=w150-h150-k-no-p'}]",2 years ago
433,Restaurante Tradição Mineira,ChIJAVL-qjtQzpQRw3dB-iTeawA,Julio Gutierrez,5,Just the best for picanha na pedra,,5 years ago
434,Restaurante Tradição Mineira,ChIJAVL-qjtQzpQRw3dB-iTeawA,FERNANDO ALVES DA SILVA,5,Top,,a year ago
435,Restaurante Tradição Mineira,ChIJAVL-qjtQzpQRw3dB-iTeawA,Fagner Vieira,5,Top,,a year ago
436,Restaurante Tradição Mineira,ChIJAVL-qjtQzpQRw3dB-iTeawA,Fabio Lima,5,Top,,3 years ago
437,Restaurante Tradição Mineira,ChIJAVL-qjtQzpQRw3dB-iTeawA,Plinio Neto,5,Top,,3 years ago
438,Restaurante Tradição Mineira,ChIJAVL-qjtQzpQRw3dB-iTeawA,Adriano Oliveira,5,Show,,3 years ago
439,Restaurante Tradição Mineira,ChIJAVL-qjtQzpQRw3dB-iTeawA,paulo Moura,4,"O espaço é bem frequentado,as refeições bem preparadas, serviço a lá carte, também fazem entregas em domicílios,  atendimento, educado e cortês",,2 months ago
440,Restaurante Traira & Cia de Guarulhos,ChIJ-6pDDo90VwERXpuj7tOdBDc,Adriano Oliveira Educação Financeira Método Dsop,5,Top,,a year ago
441,Restaurante Traira & Cia de Guarulhos,ChIJ-6pDDo90VwERXpuj7tOdBDc,David Boquimpani,5,Topzera...,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNJxrnG6YfwmGxTRYKRWSxHim93jQUjGAErFvLK=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPrz2-0DZxg0XXD6TFTbTKwVRvdYLkOt37w32pq=w150-h150-k-no-p'}]",2 years ago
442,Restaurante Traira & Cia de Guarulhos,ChIJ-6pDDo90VwERXpuj7tOdBDc,fernando assis,5,Top,,2 years ago
443,Restaurante Traira & Cia de Guarulhos,ChIJ-6pDDo90VwERXpuj7tOdBDc,Leandro 1986,5,Show,,a year ago
444,Restaurante Traira & Cia de Guarulhos,ChIJ-6pDDo90VwERXpuj7tOdBDc,Denis Renan,5,Top,,3 years ago
445,Restaurante Traira & Cia de Guarulhos,ChIJ-6pDDo90VwERXpuj7tOdBDc,Erivaldo Carvalho,5,Top!!!,,3 years ago
446,Restaurante Traira & Cia de Guarulhos,ChIJ-6pDDo90VwERXpuj7tOdBDc,Jose Ricardo Ferreira,4,Regular,,4 years ago
447,Restaurante Traira & Cia de Guarulhos,ChIJ-6pDDo90VwERXpuj7tOdBDc,Ro Konzen,4,Regular,,4 years ago
448,Adrena Burgers J. Das Pedras,ChIJVbqDuQ71zpQRExf_kysknmY,Adestramento Comportamental,5,"Ótimo, recomendo.. os lanches são saboroso... O processo desde pedido até a entrega sao muito bons, sempre compro lá... 👏🏻👏🏻👏🏻",,6 months ago
449,Adrena Burgers J. Das Pedras,ChIJVbqDuQ71zpQRExf_kysknmY,Neir Eduardo Martin,4,"Lanche muito bom, mas o preço poderia ser um pouquinho mais em conta.",,5 months ago
450,Adrena Burgers J. Das Pedras,ChIJVbqDuQ71zpQRExf_kysknmY,edilene madalena de melo andrade,5,"Muito bom lanche delicioso,  atendimento nota 10 preço acessível",,6 months ago
451,Adrena Burgers J. Das Pedras,ChIJVbqDuQ71zpQRExf_kysknmY,Guilherme Bailhao,5,Muito bom compro lá todo final de semana muito bom,,5 months ago
452,Adrena Burgers J. Das Pedras,ChIJVbqDuQ71zpQRExf_kysknmY,Valdenio Silva,5,"Eu e um grupo de amigos , fomos muito bem tratados ..uma educação enorme..e uma rapidez pra retirada no balcão..ficamos muitos satisfeitos...os alimentos são muitos deliciosos... parabéns..pelo belo trabalho..",,a year ago
453,Adrena Burgers J. Das Pedras,ChIJVbqDuQ71zpQRExf_kysknmY,Viviane Aparecida Barbosa,5,Lanches gostoso e atendimento cordial.,,7 months ago
454,Adrena Burgers J. Das Pedras,ChIJVbqDuQ71zpQRExf_kysknmY,cristiane dantas LEGAU,4,"Gostei muito dos lanches, recomendo",,a year ago
455,Adrena Burgers J. Das Pedras,ChIJVbqDuQ71zpQRExf_kysknmY,Bruna Custódio,5,Entrega rápido e lanches incríveis por um ótimo preço.,,a year ago
456,Outback Metrô Tucuruvi,ChIJ_xM2eFf3zpQRUfspzIfvWys,Studio Zaccaro,5,Very nice this place !!!!! I loved it.,,10 months ago
457,Outback Metrô Tucuruvi,ChIJ_xM2eFf3zpQRUfspzIfvWys,Renato Freitas Moreira,4,"O Outback como sempre nota 10 nos pratos, tudo delicioso, levei minha filha pela primeira vez e ela adorou, só não dou 5 estrelas por um detalhe que foi chato, deixei meu telefone na recepção e a atendente disse que quando estivesse a mesa disponível me mandaria um SMS, fui dar uma volta com minha filha no shopping e nada de me chamar, quando minha pequena começou a falar que estava com fome voltei pra reclamar da demora e a atendente disse que tinha me chamado, falei que não recebi o SMS e ela disse 'ah, então não funcionou', isso estragou um pouco a experiência, fora isso a comida estava maravilhosa e.o atendimento foi muito bom, todos bem gentis.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPJJOeJ8Z7RC9HZRZQaio_m75aWQS9bfwsObNtx=w150-h150-k-no-p'}],5 months ago
458,Outback Metrô Tucuruvi,ChIJ_xM2eFf3zpQRUfspzIfvWys,Gustavo Rocha,5,"Outback é outback né galera? Hahaha nesse dia que eu fui peguei a promoção de fondue. O doce + salgado está saindo por 189,90. Os dois são muito bons mas o doce.... NOS-SA","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPqBsjOindQWZX6vRvmyTjyTH_L5cOmBzFHJS4A=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPOTX5A9NhXBHo9EYPid2ryIA-fleAit6Yc38oV=w150-h150-k-no-p'}]",9 months ago
459,Outback Metrô Tucuruvi,ChIJ_xM2eFf3zpQRUfspzIfvWys,Josue Guedes,5,"Até o momento um dos melhores em nível de atendimento e tempo de preparo dos produtos.

Outras unidades deveriam se espelhar na gestão dessa unidade, fica a dica para a Unidade do Center Norte que era pra estar a frente de quase todas.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMXmtdBW9U7OdqwLERntv1j5VibFKIZqRfp4TUa=w150-h150-k-no-p'}],6 months ago
460,Outback Metrô Tucuruvi,ChIJ_xM2eFf3zpQRUfspzIfvWys,mimi Bloxy YT,5,"Meu nome é wesllany estive presente na semana passada no Outback do Tucuruvi onde fui atendida  pela Mayara que foi excelente na sua função e estou aqui para prestigiar o seu trabalho com muita competência, continue essa pessoa maravilhosa, atenciosa, proativa, dedicada no que faz são tantas qualidades que vou ficar o dia Inteiro falando dela pelas poucas horas que estive lá tive essa conclusão, não esquecendo do Fabrício que também foi excelente, carismático e ágil no atendimento, sem contar que minhas filhas amaram o lugar, se divertiram com todos os funcionários que ali estavam presentes. Venho aqui especialmente agradecer e dar parabéns a vocês Pela equipe nota 100000000.. 🥰um beijão e um grande abraço.

OBS: Indico milhões de vezes e recomendo vocês que ainda não foram lá dar uma passadinha  as comidas maravilhosas e o atendimento magnífico.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO3JW7uWlmllXSP9fv_GSBrKpElJgXkq2SVF60L=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPIOKMXYwV--GWfxUaJ674ibZBZdnBYXb51tilt=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM4vJdaFapjsqm89m6iT0d0DthS9VkYBoucmMZF=w150-h150-k-no-p'}]",a year ago
461,Outback Metrô Tucuruvi,ChIJ_xM2eFf3zpQRUfspzIfvWys,Verônica Barreto,5,"Outback é sempre referência em qualidade e atendimento! Nunca tivemos problemas em nenhuma unidade que fomos até hoje.
No local, pedimos o happy hour promocional (em 2022) e tudo estava uma delícia!","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMz5MPcdSnXrkSFz3MFIgaG79Jly0sPfPAviaFw=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNCFTOpXtUV1df_ul-KrP8I3lkIApiYVntli4-r=w150-h150-k-no-p'}]",2 months ago
