Estabelecimento_ID,ZonaSP,Endereço,Latitude,Longitude
ChIJMeJf3xq9pgAR_XIq15X8UlI,Outro,"R. São Vicente, 155 - Olhos D'Água, Belo Horizonte - MG, 30390-570, Brazil",-19.9902293,-43.960368
ChIJ_Qdn5dZZzpQRWJ5lDWdVmSY,Oeste,"R. Barão de Capanema, 549 - Jardins, São Paulo - SP, 01411-011, Brazil",-23.56632,-46.66745
ChIJAVpUeQxZzpQR0ebg-yitws4,Oeste,"R. Padre João Manuel, 950 - Jardins, São Paulo - SP, 01411-000, Brazil",-23.5651347,-46.6659178
ChIJ5zcZVEdXzpQRQT0a7CLIh0U,Oeste,"Av. Pres. Juscelino Kubitschek, 2041 - Vila Nova Conceição, São Paulo - SP, 04543-011, Brazil",-23.5908421,-46.6898659
ChIJtbAMutDQ7JQRAtEcqAMIU4I,Outro,"Átrium Centro Empresarial, Av. Advogado Horácio Raccanello Filho, 4660 - Zona 7, Maringá - PR, 85030-405, Brazil",-23.4189091,-51.9272751
ChIJ050Ozyjk3JQRuwiwNz-6s14,Outro,"Av. Munhoz da Rocha, 757 - Cabral, Curitiba - PR, 80035-000, Brazil",-25.4089332,-49.2521021
ChIJe3Hs4ATVmwARsLPcaC--ux8,Outro,"R. Joana Angélica, 40 - Ipanema, Rio de Janeiro - RJ, 22420-030, Brazil",-22.985451,-43.204904
ChIJL5q_pZdXzpQRTUa5vyc5d_Q,Oeste,"Rua Harmonia, 278 - Vila Madalena, São Paulo - SP, 05435-000, Brazil",-23.5554785,-46.687619
ChIJjZJPDlTVmwARJnson9A3CG4,Outro,"Av. Atlântica, 1702 - Copacabana, Rio de Janeiro - RJ, 22021-001, Brazil",-22.9672709,-43.1788983
ChIJ72rPsfx_mQARt0zL7AMz0OY,Outro,"R. Álvaro Ramos, 408 - Botafogo, Rio de Janeiro - RJ, 22280-110, Brazil",-22.9573306,-43.1840667
ChIJqfX1U9Qe35QRDvpdHhKVQPA,Outro,"R. Joinville, 365 - Vila Nova, Blumenau - SC, 89035-200, Brazil",-26.9067227,-49.084171
ChIJBx3XaxNXzpQRQnKb57xyDEY,Sul,"R. Jacques Félix, 626A - Vila Nova Conceição, São Paulo - SP, 04509-002, Brazil",-23.5938708,-46.671865
ChIJl9cmu64dzpQRIYAxRQqauf0,Outro,"Av. Mal. Mallet, 1180 - Canto do Forte, Praia Grande - SP, 11700-400, Brazil",-24.0068882,-46.4064358
ChIJe5d1ZMJZzpQRDBPnvPrY0DY,Oeste,"R. Caconde, 118 - Jardim Paulista, São Paulo - SP, 01425-010, Brazil",-23.5746072,-46.6581437
ChIJO_UYIddZzpQRQVkwf6sCJVc,Oeste,"R. Barão de Capanema, 450 - Cerqueira César, São Paulo - SP, 01411-011, Brazil",-23.5666543,-46.6666376
ChIJaZP3ih8LpAARxu-bFgePUy0,Outro,"R. Camillo de Brito, 21 - Ouro Preto, MG, 35400-000, Brazil",-20.3835417,-43.5031139
ChIJ85TN9BFazpQRi_sXK84nr6k,Sul,"Alameda dos Anapurus, 1121 - Indianópolis, São Paulo - SP, 04087-003, Brazil",-23.6089592,-46.6594998
ChIJ7TA96cJQzpQRgbxpzHnOl04,Sul,"R. Chafic Maluf, 215 - Santo Amaro, São Paulo - SP, 04710-160, Brazil",-23.6258027,-46.6980727
ChIJ719_w5zbmwAR_f3J1Srh1_s,Outro,"Avenida das Américas, 3900 Piso L3, Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brazil",-22.9977038,-43.3513759
ChIJmdCXtbK32JQRGeIHamnST7E,Outro,"Av. Normando Tedesco, 1350 - Centro, Balneário Camboriú - SC, 88330-123, Brazil",-27.0058173,-48.6037061
ChIJW_nBToynsJQRRJsKcph13is,Outro,"R. Dr. Júlio Cardoso, 1648 - Centro, Franca - SP, 14400-730, Brazil",-20.5395545,-47.3993129
ChIJ6VTodMNZzpQRPpJzkKiI9to,Oeste,"Rua Peixoto Gomide, 1658 - Jardim Paulista, São Paulo - SP, 01409-002, Brazil",-23.5661796,-46.6628014
ChIJu0h_vBACzpQR5oPg1cBax4w,Outro,"Av. Rei Alberto I, 372 - Ponta da Praia, Santos - SP, 11030-380, Brazil",-23.987692,-46.296826
ChIJYekTs_dZzpQRQChNY4Exj1k,Oeste,"R. Augusta, 1917 - Cerqueira César, São Paulo - SP, 01413-000, Brazil",-23.5594804,-46.661344
ChIJHdHkh_aDmQAR9WUEFFVvyBw,Outro,"R. Dr. Sardinha, 127 - Santa Rosa, Niterói - RJ, 24240-660, Brazil",-22.8988121,-43.0985083
ChIJGzxR4g3_zpQRnVTIxRvYPkQ,Outro,"R. Pres. Castelo Branco, 192 - Centro, Osasco - SP, 06016-020, Brazil",-23.5356691,-46.7777262
ChIJKbHAmQbVmwARS6v8RFPerJs,Outro,"Rua Garcia d'Avila, 48 - Ipanema, Rio de Janeiro - RJ, 22420-041, Brazil",-22.9849765,-43.2091404
ChIJf1Lls4cBz5QRb8Iocia7rbk,Outro,"R. Rio Paraná, 56 - Nova Aldeinha, Barueri - SP, 06440-070, Brazil",-23.5120763,-46.8564323
ChIJc_dvlTCB0pQRkenZ1t6DQN8,Outro,"R. Manacá, 102 - Praia de Camburí, São Sebastião - SP, 11619-383, Brazil",-23.7742347,-45.6440658
ChIJFQdL95NezpQRNVb51MFQ-ps,Leste,"Largo Nossa Sra. do Bom Parto, 37 - Vila Gomes Cardim, São Paulo - SP, 03322-080, Brazil",-23.5480764,-46.5687482
ChIJxSQwQF5XzpQRX2VbgRBA4GY,Oeste,"R. Dr. Renato Paes de Barros, 415 - Itaim Bibi, São Paulo - SP, 04530-000, Brazil",-23.5821982,-46.673992
ChIJwRDt_XhMmAAR2Ov6CKnryTk,Outro,"Estrada Teresópolis Friburgo, Km 16, s/n, Venda Nova, Teresópolis - RJ, 25977-400, Brazil",-22.3450806,-42.8503022
ChIJlxuwAramzZQRfyoTTUqUb5g,Outro,"Rod. dos Tamoios, km 43, Paraibuna - SP, 12260-000, Brazil",-23.444695,-45.6089209
ChIJ_8iJ3-p_mQARj22svCC6BBU,Outro,"R. Prof. Ortiz Monteiro, 15 B - Laranjeiras, Rio de Janeiro - RJ, 22245-100, Brazil",-22.9411731,-43.1919014
ChIJKRUBl9ZZzpQRo4N6odTPPeM,Oeste,"R. Oscar Freire, 588 - Jardim Paulista, São Paulo - SP, 01426-000, Brazil",-23.564908,-46.6667393
ChIJXxfMXLPVmwARuO3YC_0Jd_A,Outro,"Rua Dias Ferreira, 247 - Leblon, Rio de Janeiro - RJ, 22431-050, Brazil",-22.9840584,-43.2274173
ChIJ7-DihENXzpQRu2KD_QcYvpQ,Oeste,"R. Lopes Neto, 340 - Itaim Bibi, São Paulo - SP, 04533-030, Brazil",-23.5885042,-46.6832933
ChIJ430S80ZZzpQR1UOJMRTY3EA,Leste,"R. Borges de Figueiredo, 82 - Mooca, São Paulo - SP, 03110-010, Brazil",-23.5555238,-46.6078044
ChIJv5KmTezQ7JQRUC_dKNkZqkU,Outro,"Av. Mauá, 2701 - Zona 03, Maringá - PR, 87050-020, Brazil",-23.4203395,-51.9285657
ChIJ5abFEAtVlgARu-AkAdXLV3A,Outro,"R. Morro do Humaitá, 13 - Lot. Triangulo de Buzios, Búzios - RJ, 28950-000, Brazil",-22.7525946,-41.883334
ChIJlfjyU9v_0ZQRIuyWWkv4W1g,Outro,"Av. Miguel Estefno, 1755 - Jardim Vitoria, Guarujá - SP, 11440-531, Brazil",-23.987421,-46.2331542
ChIJi_801TX2zpQRCFI2pF7_4IU,Norte,"R. José Doll de Moraes, 70 - Santana, São Paulo - SP, 02404-070, Brazil",-23.4908614,-46.627125
ChIJe3cY4M1ZzpQRAsQpeMVzkXk,Oeste,"Av. Brg. Faria Lima, 2705 - Jardim Europa, São Paulo - SP, 01451-000, Brazil",-23.5799127,-46.6844895
ChIJ-7uLTERXzpQR8d3dw3KgHlU,Oeste,"Av. Pres. Juscelino Kubitschek, 1489 - Vila Nova Conceição, São Paulo - SP, 04543-011, Brazil",-23.591715,-46.6834333
ChIJj4FXBGFRzpQR7LXAktHyo8c,Sul,"Shopping Sp Market, Av. das Nações Unidas, 22540 - Vila Almeida, São Paulo - SP, 04795-000, Brazil",-23.6787169,-46.6984996
ChIJCaUFxsxZzpQRQO93YKHQBz0,Sul,"Rua Coronel Oscar Porto, 808 - Paraíso, São Paulo - SP, 04003-004, Brazil",-23.5762365,-46.6458279
ChIJKdgB3tJZzpQRPavAu0IR--E,Oeste,"Rua Haddock Lobo, 807 - Cerqueira César, São Paulo - SP, 01420-002, Brazil",-23.5593657,-46.6630179
ChIJe6t1Os1ZzpQRs-MxtQ5RziQ,Centro,"R. Augusta, 1605 - Consolação, São Paulo - SP, 01305-100, Brazil",-23.557392,-46.6592706
ChIJAQO1AlFYzpQRNi25tKZj-As,Centro,"R. do Boticário, 31 - República, São Paulo - SP, 01040-010, Brazil",-23.5425544,-46.6386773
ChIJ69t2yUVYzpQRoT6Ye8eQC_o,Centro,"Largo do Arouche, 37/41 - República, São Paulo - SP, 01219-011, Brazil",-23.5413951,-46.6446752
ChIJU5UUx1RYzpQRWUs6_yqQFGc,Centro,"R. da Quitanda, 123 - Centro Histórico de São Paulo, São Paulo - SP, 01012-010, Brazil",-23.5477846,-46.6355018
ChIJATyQmB1ZzpQRgrG-ddlha30,Oeste,"R. Padre João Manuel, 1249 - Jardins, São Paulo - SP, 01411-001, Brazil",-23.5672913,-46.667601
ChIJ717JOFBYzpQR6ylaW_cggBo,Centro,"Av. São João, 633 - República, São Paulo - SP, 01035-100, Brazil",-23.5426521,-46.6401373
ChIJtyRW09ZZzpQRLt2nWdS_H1o,Oeste,"R. Oscar Freire, 384 - Cerqueira César, São Paulo - SP, 01426-000, Brazil",-23.5661382,-46.6652331
ChIJ3bvo19VZzpQRDgbV9xTNMQI,Oeste,"Rua Haddock Lobo, 1629 - Jardins, São Paulo - SP, 01414-003, Brazil",-23.5648955,-46.6685513
ChIJhayspCtZzpQRysss1ZYGss8,Sul,"R. Apeninos, 681 - Aclimação, São Paulo - SP, 01533-000, Brazil",-23.573513,-46.6390664
ChIJ8XrTtFVYzpQRDJU8eGeZlOA,Centro,"R. São Bento, 525 - Centro Histórico de São Paulo, São Paulo - SP, 01011-100, Brazil",-23.5447211,-46.6344326
ChIJaRlcGqtZzpQRnipueKeTtgk,Centro,"R. Quintino Bocaiúva, 129 - Centro Histórico de São Paulo, São Paulo - SP, 01005-000, Brazil",-23.5497554,-46.6349202
ChIJg8lW78VZzpQRUOB-PuB-VpQ,Oeste,"Alameda Itu, 251 - Cerqueira César, São Paulo - SP, 01421-000, Brazil",-23.5662854,-46.6569597
ChIJhTti8cBZzpQRWEGjjpBJKfQ,Oeste,"Alameda Sarutaiá, 49 - Jardim Paulista, São Paulo - SP, 01403-010, Brazil",-23.5707977,-46.6527382
ChIJO_6vhBdZzpQR9h2_WlFZjGs,Sul,"Av. Paulista, 52 - 2o. Andar - Bela Vista, São Paulo - SP, 01310-000, Brazil",-23.5705624,-46.6445863
ChIJKcc_OnZXzpQRuFATIPXZLTM,Oeste,"R. dos Pinheiros, 534 - Pinheiros, São Paulo - SP, 05422-000, Brazil",-23.5656587,-46.6832349
ChIJxTgZX2dYzpQRuvxRC1Z7Ojg,Centro,"Rua Correia de Melo, 54 - Bom Retiro, São Paulo - SP, 01123-020, Brazil",-23.5307133,-46.637824
ChIJF7LxsbZZzpQRM6yZAVVQdaw,Centro,"R. Conselheiro Carrão, 460 - Bela Vista, São Paulo - SP, 01328-000, Brazil",-23.5576772,-46.6466909
ChIJ0bq1lERZzpQRklYezfECWAI,Centro,"Av. Brigadeiro Luís Antônio, 359 - Bela Vista, São Paulo - SP, 01317-000, Brazil",-23.5535911,-46.6382282
ChIJ2_80jNpZzpQRSl18QEL4OpY,Oeste,"R. Oscar Freire, 30 - Jardim Paulista, São Paulo - SP, 01426-000, Brazil",-23.5684289,-46.6627654
ChIJybrdbVZZzpQREIC6U89b0ao,Centro,"R. Pamplona, 310 - Bela Vista, São Paulo - SP, 01405-000, Brazil",-23.5614873,-46.6519569
ChIJyyujYHf4zpQRZaGRWU7ZhmY,Oeste,"Rua Marco Aurélio, 201 - Vila Romana, São Paulo - SP, 05048-000, Brazil",-23.5289235,-46.6992245
ChIJ1z605XdZzpQR-RnkFqONWrc,Centro,"Rua Gen. Jardim, 160 - Vila Buarque, São Paulo - SP, 01223-010, Brazil",-23.5444423,-46.646077
ChIJtQYSsqxZzpQRNBozG6nHpLY,Centro,"Praça Ouvidor Pachêco e Silva, 104 - Sé, São Paulo - SP, 01005-010, Brazil",-23.548842,-46.636999
ChIJbcNFLs1ZzpQRwiqazMv-bb4,Centro,"R. Augusta, 1559 - Consolação, São Paulo - SP, 04536-020, Brazil",-23.5570734,-46.6589542
ChIJIQcuwPNXzpQRjKZZ6x8rLHo,Oeste,"Av. das Nações Unidas, 12901 - Brooklin, São Paulo - SP, 04578-910, Brazil",-23.6056137,-46.6964874
ChIJK2e0_ZZZzpQR-2VMPtkTjTU,Sul,"Rua Abrão Dib, 20 - Paraíso, São Paulo - SP, 04040-060, Brazil",-23.5733984,-46.6441005
ChIJSYUSx6ZXzpQRkHLfqBEAEow,Oeste,"R. Fernão Dias, 525 - Pinheiros, São Paulo - SP, 05427-011, Brazil",-23.5657875,-46.6953662
ChIJ047Tiq5XzpQRKaQB2LWYIrs,Oeste,"Avenida das Nações Unidas 12901 123 & 124, Cidade Monções, São Paulo - SP, 04578-910, Brazil",-23.610298,-46.6972167
ChIJ5zh94NZZzpQRRKDDOyn6BEY,Oeste,"R. Padre João Manuel, 1115 - Cerqueira César, São Paulo - SP, 01411-001, Brazil",-23.5664322,-46.6668049
ChIJYzoU1PhYzpQRjmYsKF9otzI,Centro,"Rua da Cantareira, Rua E, 306 - Box 14 - Centro Histórico de São Paulo, São Paulo - SP, 01024-000, Brazil",-23.5417518,-46.6294119
ChIJ_24wa8FZzpQR2qtTCwBXdcM,Centro,"R. Quintino Bocaiúva, 22 - Sé, São Paulo - SP, 01004-010, Brazil",-23.5487985,-46.6348493
ChIJgSfl89VZzpQRY5yT9RYJSXE,Oeste,"R. Bela Cintra, 2325 - Jardim Paulista, São Paulo - SP, 01415-002, Brazil",-23.5645367,-46.6700353
ChIJW2wfydJZzpQRhhJhpOjiVFA,Oeste,"Alameda Santos, 2233 - Jardim Paulista, São Paulo - SP, 01419-002, Brazil",-23.5588858,-46.6623663
ChIJP-NxwqZXzpQR9P3yA2ffESw,Oeste,"R. Guaicuí, 33 - Pinheiros, São Paulo - SP, 05427-030, Brazil",-23.5662562,-46.6958233
ChIJx67-3_RXzpQRllVzn0uYXzc,Oeste,"R. João Moura, 976 - Pinheiros, São Paulo - SP, 05412-002, Brazil",-23.5571718,-46.6797952
ChIJdXzasgZazpQRpNNlEEvxtEY,Sul,"R. Gaivota, 678 - Moema, São Paulo - SP, 04522-031, Brazil",-23.6021438,-46.6664464
ChIJwWg0iMhZzpQRPplLNLkckmY,Oeste,"Av. Paulista, 1230 - Bela Vista, São Paulo - SP, 01310-100, Brazil",-23.5635414,-46.6532392
ChIJtdgv9e1ZzpQRQlEPEQI8Ho4,Centro,"Vitta Eventos, Av. Armando Ferrentini, 185 - Aclimação, São Paulo - SP, 04103-030, Brazil",-23.574053,-46.6328839
ChIJr2T_gk5YzpQRdN72k-XSuYg,Centro,"Av. Ipiranga, 200 - 58/59 - República, São Paulo - SP, 01046-010, Brazil",-23.546482,-46.6442783
ChIJ60-iUndezpQRALwR7U30jPE,Leste,"R. Evangelina, 864 - Vila Carrao, São Paulo - SP, 03421-000, Brazil",-23.550433,-46.544605
ChIJ8W64H1VYzpQR9-MNCeoyoWA,Centro,"R. Quinze de Novembro, 250 - Centro Histórico de São Paulo, São Paulo - SP, 01010-001, Brazil",-23.5467273,-46.6342205
ChIJJ3m4CTNYzpQRc2d4v_P7pfY,Centro,"R. Fernando de Albuquerque, 142/144 - Consolação, São Paulo - SP, 01309-030, Brazil",-23.5538714,-46.6576545
ChIJa34-aKNZzpQR0-lOxURZxLA,Centro,"R. Avanhandava, 25 - Bela Vista, São Paulo - SP, 01312-000, Brazil",-23.5498123,-46.6450779
ChIJp6q6o6hZzpQRvNSOQyRmhnw,Centro,"R. Thomaz Gonzaga, 66 - Liberdade, São Paulo - SP, 01506-020, Brazil",-23.5579222,-46.6356694
ChIJq8K-mppZzpQRFK99iwMkUjk,Sul,"R. Estela, 26 - Vila Mariana, São Paulo - SP, 04010-000, Brazil",-23.5774062,-46.6411128
ChIJG6SgAk5YzpQRNIep0gHPiAk,Centro,"R. Sete de Abril, 290 - Centro Histórico de São Paulo, São Paulo - SP, 01044-000, Brazil",-23.5453506,-46.6415578
ChIJoYOqsVVYzpQRwTeGuTeOOwY,Centro,"R. Boa Vista, 325 - Centro Histórico de São Paulo, São Paulo - SP, 01014-001, Brazil",-23.5449365,-46.6339944
ChIJkT0ot_hYzpQRxG0ur0Cveck,Centro,"R. Comendador Afonso Kherlakian, 189 - Centro Histórico de São Paulo, São Paulo - SP, 01023-040, Brazil",-23.5417208,-46.6302596
ChIJAeLtYUhYzpQRrtle4xgBtJw,Centro,"Rua Gen. Jardim, 432 - Vila Buarque, São Paulo - SP, 01223-011, Brazil",-23.5445182,-46.6487599
ChIJpb7JJZBZzpQRQrHP-vOYNco,Centro,"R. Amaral Gurgel, 344 - 6ºandar - Vila Buarque, São Paulo - SP, 01221-000, Brazil",-23.5448635,-46.648004
ChIJtw4JpahZzpQRAioJ73Y39Ko,Centro,"R. Thomaz Gonzaga, 36 - Liberdade, São Paulo - SP, 01506-020, Brazil",-23.5578327,-46.6360817
ChIJSazC5pz5zpQR_8dkS63LLKU,Norte,"Av. Dep. Emílio Carlos, 2647 - Limao, São Paulo - SP, 02721-200, Brazil",-23.4842528,-46.6742318
ChIJ1X6zrcT5zpQRNalIGILnhn0,Oeste,"R. Terra Rica, 103 - Jardim Almanara, São Paulo - SP, 02862-140, Brazil",-23.4738894,-46.680466
ChIJ9ay5PX33zpQRpI7r2903r9Q,Norte,"Av. Dep. Emílio Carlos, 3786 - Limão, São Paulo - SP, 02720-200, Brazil",-23.4756522,-46.669105
ChIJf2rRGOH3zpQRFm7yK-SF0ac,Norte,"R. Vinte e Oito de Janeiro, 330 - Vila Bela Vista (Zona Norte), São Paulo - SP, 02617-090, Brazil",-23.4690137,-46.6591804
ChIJW1TE-IL3zpQRVxWJ8sIbQzY,Norte,"Av. Imirim, 2815 - Imirim, São Paulo - SP, 02465-300, Brazil",-23.4826933,-46.6546199
ChIJO1ge03z3zpQRQy_r_0oFb_Y,Norte,"R. Julião Ferreira da Silva, 139 - Vila Nova Cachoeirinha, São Paulo - SP, 02882-000, Brazil",-23.473073,-46.667905
ChIJTV_jJj_5zpQRnVk1Iw-LuZw,Norte,"Av. Parada Pinto, 1333 - Vila Nova Cachoeirinha, São Paulo - SP, 02611-003, Brazil",-23.4692809,-46.6575491
ChIJ6ZBYTiD4zpQR51ImH18LXxw,Norte,"R. Prof. João Leocádio, 48 - Vila Barbosa, São Paulo - SP, 02556-180, Brazil",-23.5021891,-46.6723055
ChIJtU0JBMn3zpQROSk2nTk4XFs,Norte,"Av. Imirim, 2980 - Imirim, São Paulo - SP, 02464-600, Brazil",-23.4814988,-46.6554297
ChIJF5zUT9T5zpQRSSajaXHy2CQ,Norte,"Av. Dep. Emílio Carlos, 2869 - Limão, São Paulo - SP, 02721-200, Brazil",-23.4823322,-46.6734357
ChIJhUaFJMz3zpQRivmWT8OyRoM,Norte,"R. Valquíria, 230 - Cachoeirinha, São Paulo - SP, 02690-010, Brazil",-23.4752153,-46.665869
ChIJbaGHWQD3zpQRmIi0ULOx-Q0,Norte,"Av. Imirim, 4061 - Vila Nova Cachoeirinha, São Paulo - SP, 02465-500, Brazil",-23.4767664,-46.6631191
ChIJN7NrfCz4zpQRj86K_7EhmHw,Norte,"Av. Dep. Emílio Carlos, 2122 - Vila Santa Maria, São Paulo - SP, 02720-200, Brazil",-23.4887773,-46.6757385
ChIJYWyKj973zpQRkUgS8WkGhNM,Norte,"Av. Eng. Caetano Álvares, 5444 - Imirim, São Paulo - SP, 02413-100, Brazil",-23.4842349,-46.6368027
ChIJFbi5PZf5zpQRal9dfXGK4kM,Norte,"R. Cecília Maierovitch, 28 - Limao, São Paulo - SP, 02561-110, Brazil",-23.4905933,-46.6753973
ChIJZcU7PX33zpQRrunucVUD688,Norte,"Av. Dep. Emílio Carlos, n°3836 - Vila Nova Cachoeirinha, São Paulo - SP, 02720-200, Brazil",-23.475338,-46.668773
ChIJD0lQoK5QzpQRUNWMgKzyFpk,Norte,"Av. Casa Verde, 152 - Casa Verde, São Paulo - SP, 02452-020, Brazil",-23.4994893,-46.6443486
ChIJ64q3xtn5zpQRgyu48iHkIZ0,Oeste,"Av. Itaberaba, 4629 - Vila Nova Cachoeirinha, São Paulo - SP, 02739-000, Brazil",-23.474975,-46.6738215
ChIJzxOM-Lb5zpQRlpLjeNnV4ns,Oeste,"R. São Leonardo, 54 - Itaberaba, São Paulo - SP, 02803-000, Brazil",-23.4850198,-46.6922368
ChIJt_PsxzX2zpQRYLNGTDlE8-Q,Norte,"R. Antônio Pereira de Sousa, 227 - Santana, São Paulo - SP, 02404-060, Brazil",-23.490597,-46.628315
ChIJpfmyrbBezpQRHk6hXwLxUQ8,Norte,"R. Dr. César, 944 - Santana, São Paulo - SP, 02013-000, Brazil",-23.5032151,-46.6353086
ChIJs7mfsN35zpQRzfDI4iRe4s8,Oeste,"Av. Dep. Cantídio Sampaio, N 688 - Vila Rica, São Paulo - SP, 02860-150, Brazil",-23.4708535,-46.6756776
ChIJQ6fMYs35zpQRImkM1mBXzNw,Oeste,"R. Dr. João Toniolo, 39 - Jardim Sao Jose (Zona Norte), São Paulo - SP, 02969-000, Brazil",-23.4868734,-46.7142546
ChIJGWYk5a_5zpQRR8DDoslwpfY,Oeste,"R. Mendonça Uchoa, 342 - Vila Bancaria Munhoz, São Paulo - SP, 02758-030, Brazil",-23.4836361,-46.683899
ChIJWSAyR6P3zpQRMyePaS0mxs4,Norte,"R. José de Figueiredo Seixas, 163 - Imirim, São Paulo - SP, 02465-030, Brazil",-23.4804435,-46.6582008
ChIJwX6Krtr3zpQRIzaY_vZlh0E,Norte,"R. Maria Curupaiti, 414 - Santana, São Paulo - SP, 02452-000, Brazil",-23.5035102,-46.6420135
ChIJS7160cX3zpQRjV1EERsJnx0,Norte,"R. Aburá, 89 - Sítio do Mandaqui, São Paulo - SP, 02542-110, Brazil",-23.4857691,-46.6611326
ChIJR8WPdi_4zpQRtOPZaOmsAVk,Norte,"Av. Dep. Emílio Carlos, 1173 - Limão, São Paulo - SP, 02721-100, Brazil",-23.4956122,-46.6774858
ChIJ8ULaStNVzpQR0qsD3k8JGog,Oeste,"R. Luís Edmundo, 11 - Vila Penteado, São Paulo - SP, 02865-100, Brazil",-23.4765427,-46.6771043
ChIJv5j-qef3zpQR0H9-pp-xAQU,Norte,"R. Domingos José Sapienza, 161 - Vila Amalia (Zona Norte), São Paulo - SP, 02618-000, Brazil",-23.468919,-46.6500534
ChIJFxPzefL3zpQRgBjcBpT6o88,Norte,"R. Franklin do Amaral, 349 - Vila Nova Cachoeirinha, São Paulo - SP, 02479-000, Brazil",-23.4760641,-46.6602774
ChIJUbuvN2T3zpQRW-5y_Pl20Yc,Norte,"Av. Parada Pinto, 673 - Vila Nova Cachoeirinha, São Paulo - SP, 02611-000, Brazil",-23.4688237,-46.6637547
ChIJ81J9yOT3zpQRhtEfdaOPky0,Norte,"Rua Bernardino Fanganiello, 458 - Casa Verde, São Paulo - SP, 02512-000, Brazil",-23.512858,-46.6603109
ChIJfxdzsXz3zpQRVbzv3goouNY,Norte,"R. do Engenho, 53 - 1° Andar - Vila Nova Cachoeirinha, São Paulo - SP, 02612-130, Brazil",-23.4737881,-46.6664569
ChIJ_zhnmLb3zpQRrQEQAewTQZY,Norte,"R. Conselheiro Moreira de Barros, 1540 - Santa Teresinha, São Paulo - SP, 02430-000, Brazil",-23.4889522,-46.636758
ChIJJ6fA8dT5zpQRsH53OTJkvgQ,Oeste,"Av. Itaberaba, 3830 - Maracanã, São Paulo - SP, 02739-000, Brazil",-23.4771641,-46.6802029
ChIJMV2JgdD5zpQRt2RYH613LBI,Oeste,"Av. Itaberaba, 3811 - Jardim Maracana, São Paulo - SP, 02739-000, Brazil",-23.4768176,-46.6805819
ChIJ1auwjI75zpQRMw3-xX2dtCw,Oeste,"Av. Itaberaba, 4419 - Itaberaba, São Paulo - SP, 02739-000, Brazil",-23.4763674,-46.675015
ChIJkyFT3xf4zpQRp5Vp1KVgTTo,Norte,"R. Francisco Rodrigues Nunes, 131 - Limão, São Paulo - SP, 02712-090, Brazil",-23.5072287,-46.6817908
ChIJo4vHpsn5zpQRmPu5FIZ_xkg,Norte,"Av. Itaberaba, 5226 - Vila Bancaria Munhoz, São Paulo - SP, 02734-000, Brazil",-23.4744094,-46.6681945
ChIJrRY5In33zpQRm9ggG52IF8g,Norte,"Av. Dep. Emílio Carlos, 3856 - Limão, São Paulo - SP, 02720-200, Brazil",-23.4752147,-46.6684582
ChIJXWW7cTX2zpQRF0ws_hfEDiU,Norte,"R. Antônio Pereira de Sousa, 398 - Santana, São Paulo - SP, 02404-060, Brazil",-23.4902503,-46.6300174
ChIJcxh6Nf72zpQRHyRFhvaEUfA,Norte,"Av. Santa Inês, 1321 - Parque Mandaqui, São Paulo - SP, 02415-001, Brazil",-23.4681922,-46.6309053
ChIJRyck8Vv2zpQRGjEN_bxtxcU,Norte,"Av. Nova Cantareira, 3297 - Tucuruvi, São Paulo - SP, 02341-001, Brazil",-23.4716157,-46.6178441
ChIJheIoatL5zpQRQ6FXb1jVHFU,Norte,"Praça Gercino José de Souza - Jardim Primavera, São Paulo - SP, 02675-031, Brazil",-23.4839654,-46.6789475
ChIJZVrjbID3zpQRJF2oYEgzQIY,Norte,"R. Valdemar Martins, 151 - Casa Verde, São Paulo - SP, 02535-000, Brazil",-23.4992394,-46.6488994
ChIJjUKqodL5zpQRtY05YOKVRZE,Norte,"R. Vicente Soares da Costa, 213 - Jardim Primavera, São Paulo - SP, 02755-000, Brazil",-23.4866259,-46.6801064
ChIJeaj1_dD3zpQR9TaVmcjBVfs,Norte,"R. Tupiguaes, 122 - Santana, São Paulo - SP, 02022-040, Brazil",-23.5049079,-46.6392016
ChIJoaros835zpQR6OoiLW-xZ8U,Oeste,"Rua Reverendo Erodice Pontes de Queiroz, 114 - Vila Bancaria Munhoz, São Paulo - SP, 02757-070, Brazil",-23.4851828,-46.682349
ChIJexAT47D3zpQREqU34EvMJp0,Norte,"Av. Eng. Caetano Álvares, 5364 - Lauzane Paulista, São Paulo - SP, 02546-000, Brazil",-23.48481,-46.637207
ChIJ_eh0MM_3zpQRKhh9zRDk5Jo,Norte,"Av. Imirim, 368 - Santana, São Paulo - SP, 02464-000, Brazil",-23.498094,-46.6398936
ChIJtYwPXNz5zpQRuQSoNZbmIeA,Oeste,"R. Henry Charles Potel, 773 - Vila Penteado, São Paulo - SP, 02862-000, Brazil",-23.4709587,-46.6775131
ChIJr5PlFLv3zpQRaX0XX9-5wXQ,Norte,"Rua Correia Pacheco, 213 - Jardim Santa Cruz (Zona Norte), São Paulo - SP, 02672-020, Brazil",-23.4643847,-46.6659204
ChIJJYdTrmP3zpQRWiaF1ul2Xi0,Norte,"R. Julião Ferreira da Silva, 405a - Vila Nova Cachoeirinha, São Paulo - SP, 02882-000, Brazil",-23.4710665,-46.66771
ChIJIXZQyHn3zpQRb5wOdTLm8Zg,Norte,"Av. Imirim, 2748 - Imirim, São Paulo - SP, 02464-400, Brazil",-23.4830441,-46.6541096
