ID,idEstabelecimento,Nota,Data,Texto,PolaridadeValor,PolaridadeTexto
3258,ChIJJXMcJlpYzpQReBaAjwFeXDI,4,2 months ago,"Excellent food at a very fair price! Everything was delicious, the PF easily serves 2 people and the bar food is to eat moaning kkkkkkk.",0.8583333333333334,Positivo
3259,ChIJJXMcJlpYzpQReBaAjwFeXDI,5,7 months ago,"Extremely tasty food and well served. Very attractive price, family environment and attentive staff. Wonderful!",0.56875,Positivo
3260,ChIJJXMcJlpYzpQReBaAjwFeXDI,5,3 years ago,"Excellent food. The first time I came, I was attended to as if I were already an old customer of the house. The service is impeccable. Everyone is attentive and well-mannered.

Next time I want to try the parmigiana or another dish.

Congratulations to Boteco Casarão",0.4166666666666667,Positivo
3261,ChIJJXMcJlpYzpQReBaAjwFeXDI,3,3 months ago,"Service note 10, they are friendly attentive, food and drink very good and fair price. I recommend this place.",0.59625,Positivo
3262,ChIJx8zMKykZzpQR_-l2tv6nA4c,5,a year ago,"We really liked the restaurant, we came for lunch with 3 people, we asked for a suggestion from the house and they recommended the parmigiana, the main dish of the house.
Exceeded our expectations we will definitely be back!!
Special thanks to Murilo who was very nice to us!",0.3831349206349206,Positivo
3263,ChIJx8zMKykZzpQR_-l2tv6nA4c,5,3 years ago,"Nice place, fair price, impeccable service. Casarão is like that, first class feijoada and the other dishes too, I've been several times and I've taken several friends, they all loved it. Super nominate.",0.3564814814814815,Positivo
3264,ChIJx8zMKykZzpQR_-l2tv6nA4c,5,3 years ago,You feel affection from the entrance and the smell passes through the mask. Nest cake is my favorite but I still want to try all the others. Service note 10!,0.625,Positivo
3265,ChIJx8zMKykZzpQR_-l2tv6nA4c,5,a month ago,"Great service, favorable location, affordable prices and all products are wonderful !!! A delight indeed! Surprising flavors in each candy, cake, truffle, a unique touch! I highly recommend♡",0.62575,Positivo
3266,ChIJx8zMKykZzpQR_-l2tv6nA4c,1,5 months ago,The store is very good and has several delicious sweets I recommend. The service is very good and the staff are very attentive!!!!,0.764,Positivo
3267,ChIJx8zMKykZzpQR_-l2tv6nA4c,3,8 months ago,"The best sweets I've ever had in my life! I highly recommend. The kind that it's impossible to eat just one 😋. Quality sweets, and for a good price!",0.3936666666666666,Positivo
3268,ChIJx8zMKykZzpQR_-l2tv6nA4c,5,3 months ago,"Wonderfully tasty sweets, with quality, made with care and care. Congratulations! I'm sorry I live so far away and can't shop all the time!",0.1903409090909091,Positivo
3269,ChIJx8zMKykZzpQR_-l2tv6nA4c,5,a year ago,"Wonderful service! Top quality cakes and sweets, all fresh, delicious !!!",0.7,Positivo
3270,ChIJ-XCzDeNbzpQR88iE0Iv7hgE,5,5 months ago,"Excellent place, great attendants and wonderful cakes.
I highly recommend Nidi's cakes.",0.74,Positivo
3271,ChIJ-XCzDeNbzpQR88iE0Iv7hgE,5,a year ago,"I'm in love with the honey bread pot cake with dulce de leche, delicious....",0.75,Positivo
3272,ChIJ-XCzDeNbzpQR88iE0Iv7hgE,5,3 years ago,Top,0.5,Positivo
3273,ChIJ-XCzDeNbzpQR88iE0Iv7hgE,5,a year ago,Top!,0.625,Positivo
3274,ChIJ-XCzDeNbzpQR88iE0Iv7hgE,4,3 years ago,Top,0.5,Positivo
3275,ChIJ-XCzDeNbzpQR88iE0Iv7hgE,4,3 years ago,Top,0.5,Positivo
3276,ChIJ-XCzDeNbzpQR88iE0Iv7hgE,4,4 years ago,"Unfortunately I didn't have a good experience at Papa Tudo Sanduíches. I had already heard about the establishment, as some friends used to eat there and I met a person who worked there. But I had never had the opportunity to eat at Papa Tudo Sanduíches. On 12/06/22 at 10:48 pm I went to the Pay Less pharmacy which is next to this place and decided to try the sandwich. I went to the cashier and ordered a sandwich to go. The girl at the register took the order and I was waiting. In the meantime, I put a drop of the pink sauce in my hand in order to try it. I thought it was delicious, so I asked the girl at the cashier (a white and skinny girl) if there was any sauce in the sandwich and she sharply and without paying me much attention said no 😕. I found the way she spoke strange, since she didn't even ask me which sauce. But that's okay, what can you do? Again I asked her if any sauce was put on the sandwich and she said no. So I asked: to eat some of the sauce do I have to eat it here? She said yes. So I said: I'll eat here then. But my husband said that we had to take the sandwich, as our little dog was feeling sick in the car. So I went to the girl at the cashier and said that I couldn't eat there and I asked her if after they made my sandwich I could open the package and put a little bit of the sauce and she sternly told me: no. He didn't even look at me. My God, I couldn't believe this treatment of me. The sandwich I ordered cost 33.00 reais, which was a little sauce? The cashier girl could even have said no, but without harshness. Meanwhile, some people in the place were eating a sandwich, putting almost a whole thing in the sauce. It didn't cost anything to be kind. Anyway, I believe that the girl who served me was not the owner of the establishment, because I believe that the owner of the establishment would not do such rudeness. It didn't make sense to me that I couldn't open my sandwich wrapper and put some of the sauce on it. Did the lady think I was going to dump the whole thing on the sandwich? Or did she want to sell me some drippings of sauce? Anyway, I didn't buy the sandwich, because I wanted to put some sauce on it and the girl at the cashier said I couldn't 🤔. Since I wasn't going to get into a fight with her, I left. But I'm making this complaint because I think that good service and education is the differential in a company that values ​​its customers. Maybe I'm just one, but from grain to grain...",0.0658978174603174,Positivo
3277,ChIJ-XCzDeNbzpQR88iE0Iv7hgE,5,a month ago,"Very good sandwich, I recommend the handmade one. The only bad thing about the place is that there are street vendors and beggars on the avenue.",0.07,Positivo
3278,ChIJ_51V-DJYzpQRpseSK7jk3Ww,5,11 months ago,"'The best sandwich I've ever had.

everything perfect and delicious.

well packaged, comes with

sauces, potatoes, and very fast delivery, I will become a customer and recommend it to everyone. God blesses",0.815,Positivo
3279,ChIJ_51V-DJYzpQRpseSK7jk3Ww,3,3 years ago,"Good service.
Well made sandwich with good quality ingredients.",0.7,Positivo
3280,ChIJ_51V-DJYzpQRpseSK7jk3Ww,5,4 years ago,"Excellent ice creams, they are tasty and with great prices.",0.9,Positivo
3281,ChIJ_51V-DJYzpQRpseSK7jk3Ww,5,4 years ago,"They always have several options, different flavors, and a variety of prices too. They have zero and sugar ice cream options, they have options with milk or water. They are always very tasty and of very good quality. Worth a try. I would recommend starting with the peanut one, that's what made me fall in love with the brand.",0.2728571428571428,Positivo
3282,ChIJ_51V-DJYzpQRpseSK7jk3Ww,5,7 years ago,"Good ice cream (don't expect a Super Creamy Nestlé, but the kids will love it) affordable price, good service. I recommend it to everyone",0.5583333333333333,Positivo
3283,ChIJ_51V-DJYzpQRpseSK7jk3Ww,5,3 years ago,"Great taste, I can always stop by to bring home a delicious dessert",0.9,Positivo
3284,ChIJ_51V-DJYzpQRpseSK7jk3Ww,5,10 months ago,Ice cream at very affordable prices!! It is worth it!,0.34375,Positivo
3285,ChIJ_51V-DJYzpQRpseSK7jk3Ww,5,a month ago,Best ice cream in SP without a doubt.,1.0,Positivo
3286,ChIJfTZeF_BEzpQRyJY4B09VbbQ,3,a day ago,"Great option for lunch in the rush time in São Paulo. The quality of food it""s brilliant. The staff is kind",0.7666666666666667,Positivo
3287,ChIJfTZeF_BEzpQRyJY4B09VbbQ,5,2 years ago,Top,0.5,Positivo
3288,ChIJfTZeF_BEzpQRyJY4B09VbbQ,5,2 months ago,"After a full morning of shopping here is an excellent place to recharge. Excellent food with very well made meats and a hyper varied buffet. My wife doesn't leave here without eating the desserts, which are very good.",0.692,Positivo
3289,ChIJfTZeF_BEzpQRyJY4B09VbbQ,4,11 months ago,"Their Buffett has a lot of variety (cold and hot), has meat roasted on the plate and the food is very tasty! We were served by very kind and helpful people. The bathroom is clean and the atmosphere is very pleasant. I recommend.",0.3333333333333333,Positivo
3290,ChIJfTZeF_BEzpQRyJY4B09VbbQ,5,a month ago,Great restaurant with a varied buffet of Brazilian food with a barbecue option. Best value for money on Rua José Paulino and surroundings.,0.9,Positivo
3291,ChIJfTZeF_BEzpQRyJY4B09VbbQ,5,3 years ago,"I really liked it, good food and helpful and polite staff, congratulations very good",0.7366666666666667,Positivo
3292,ChIJfTZeF_BEzpQRyJY4B09VbbQ,5,11 months ago,"Nice, clean restaurant with good food. We really like the service too. The service is self service and not expensive. Meals are served on the ground floor, but there is a mezzanine with more tables and bathrooms.",0.436111111111111,Positivo
3293,ChIJfTZeF_BEzpQRyJY4B09VbbQ,5,a year ago,"The place is worth what you pay for good food, fair price.",0.5666666666666667,Positivo
3294,ChIJwWmPS3NKzJQRMdZYpziZiBE,1,3 weeks ago,Top,0.5,Positivo
3295,ChIJwWmPS3NKzJQRMdZYpziZiBE,3,2 years ago,Top,0.5,Positivo
3296,ChIJwWmPS3NKzJQRMdZYpziZiBE,5,2 weeks ago,Top,0.5,Positivo
3297,ChIJwWmPS3NKzJQRMdZYpziZiBE,5,11 months ago,For me the best pancake in Baixada Santista!!!! I won't trade for any other. And the service is very good!! I've been a customer for over 10 years 🙈,0.625,Positivo
3298,ChIJwWmPS3NKzJQRMdZYpziZiBE,5,3 years ago,"Terrible service took more than two hours to deliver I placed the order at 10:35 pm, they were delivered at 00:25 am, I called to complain, they said I had a little motoboy, they asked if I wanted to cancel I said no, she said that as soon as the motoboy arrived and would ask for it to be delivered, about 15 minutes passed, I sent a message again, they said that my husband called canceling, since I don't have a husband, I was alone, bad service conclusion, I went to eat 2 hours after the order was placed, I always bought it, but due to employee error, lost customer. You may think I only lost one customer, but when you lose one, you lose others because the error will continue. Terrible attendance",-0.3589285714285714,Negativo
3299,ChIJwWmPS3NKzJQRMdZYpziZiBE,4,5 months ago,"Very good food, the attendants were always attentive, but the owner, God is, but he didn't even give us a good night. I think that only the owner's service should improve, the rest is perfect.",0.602,Positivo
3300,ChIJwWmPS3NKzJQRMdZYpziZiBE,4,2 years ago,I had heard about it I'm from Praia Grande and I went to check it out it's better than what I said very good service the pancakes are wonderful all good I recommend the price and affordable very good,0.804,Positivo
3301,ChIJwWmPS3NKzJQRMdZYpziZiBE,5,2 weeks ago,"Cheap and delicious, good and fast service, lots of food and drink options",0.575,Positivo
3302,ChIJpS1xtwhnv5QR4UJTFAPY9XA,5,2 years ago,I’ve been craving a milkshake the past two weeks on vacation and this was one of the best I’ve ever had! At 35 real it was a little pricey (more than my all you can eat buffet or a 12 pack of local beer) but totally worth it. I will definitely get another before I leave.,0.1953125,Positivo
3303,ChIJpS1xtwhnv5QR4UJTFAPY9XA,5,a year ago,"Mais burguinho is great. It has wonderful ambiance with very nice servers  and a wonderful variety. Their all-you-can-eat service is fairly priced for the amount of food you get, I went with my mother and we both left feeling as if our stomachs were going to burst.  I particularly enjoyed their onion rings and and special fries with 4 cheese sauce. My mother really liked their hamburguer with caramelized mushrooms. We also ordered the drinks refills wich had plenty of options and a petit gateau (lava cake) milk shake that was to die for. The only downside was the small waiting line to be served but they had a great system and we didn""t have to wait long to be seated, just get there early and you should be fine. I also do wish their buns were toasted but I guess because they make so many tiny burguers it would be impractical to have warm buns, but that""s just my nitpicking. Overall, highly recommend, great place for families.",0.419705215419501,Positivo
3304,ChIJpS1xtwhnv5QR4UJTFAPY9XA,5,4 years ago,First of i Love the customer service i gave them ⭐⭐⭐⭐⭐. And the environment is secure and safe at lease you do have a car Park which is excellent. I would recommend just one thing to the chef the pepper was good but a bit sweet also i would love if the chef of the cook can  prepare a hot pepper for those that love spicy. ✌✌⭐⭐⭐⭐⭐,0.4949999999999999,Positivo
3305,ChIJpS1xtwhnv5QR4UJTFAPY9XA,5,10 months ago,Love this place! A great selection of mini burgers and lots of great drinks and desserts! A good place to have a snack with friends! I always come here whenever I come to Sao Paulo! Fun place!,0.76,Positivo
3306,ChIJpS1xtwhnv5QR4UJTFAPY9XA,5,4 years ago,"My daughter loved the drinks in the inflatable unicorns, and the colourful hamburgers. We took the rodizio service and she didn""t have to pay, which was also nice. They went out of their way to bring us burgers and hotdogs we would like. For me, the food was not amazing, but it was not bad either. I did it more for the special setting and the colourful treats for my daughter.",0.3678571428571428,Positivo
3307,ChIJpS1xtwhnv5QR4UJTFAPY9XA,5,4 years ago,"Great all you can eat-style mini hamburger 'rodízio'. With good service and a cozy atmosphere, the burgers are good, but some combinations are a little too creative. The main point were the milkshakes, which were served on a floatie. A little bit expensive, the all you can eat costs R$49.90 per person, but you can order unlimited food, including chips, onion rings and mini hotdogs.",0.199074074074074,Positivo
3308,ChIJpS1xtwhnv5QR4UJTFAPY9XA,5,a year ago,The mini hamburger buffet is of great option and value. Try all the 6 available sauces. Great atmosphere.,0.6666666666666666,Positivo
3309,ChIJpS1xtwhnv5QR4UJTFAPY9XA,4,a year ago,Top!,0.625,Positivo
3310,ChIJq6oGJ-H3zpQRezSvQ3j94Lw,5,2 months ago,Excellent pizza and prompt service. Will definitely be back!,0.5,Positivo
3311,ChIJq6oGJ-H3zpQRezSvQ3j94Lw,5,4 years ago,"Ok pizza, semi rundown place, bad service. It could be much better. Sad",-0.0499999999999999,Negativo
3312,ChIJq6oGJ-H3zpQRezSvQ3j94Lw,5,4 years ago,"Fornearia is a such lovely place and the table service is great. If you like pizza and appreciate high quality service and food, go there ! For me, it""s one of the best pizzaria I""ve been to.",0.5,Positivo
3313,ChIJq6oGJ-H3zpQRezSvQ3j94Lw,3,4 years ago,"Best good value price on pizza. They offer a lot of different flavors. And they also have self service food, so if you are on diet you can still go there.",0.5666666666666667,Positivo
3314,ChIJq6oGJ-H3zpQRezSvQ3j94Lw,4,3 years ago,great pizza and desert pizzas. they will make any pizza you want.,0.8,Positivo
3315,ChIJq6oGJ-H3zpQRezSvQ3j94Lw,5,4 months ago,"Been many times .Always great service and Pizza at a good price. Can""t beat the Rodizio during the weekdays.",0.6666666666666666,Positivo
3316,ChIJq6oGJ-H3zpQRezSvQ3j94Lw,5,a month ago,Food is amazing as well as the services! Really enjoyed it :),0.5833333333333334,Positivo
3317,ChIJq6oGJ-H3zpQRezSvQ3j94Lw,5,5 years ago,Show!,0.0,Neutro
3318,ChIJSfiCgplZzpQRtiuYwQKpfEc,4,3 years ago,Legal.,0.2,Positivo
3319,ChIJSfiCgplZzpQRtiuYwQKpfEc,5,10 months ago,"Varied, sophisticated and quality menu. One of the best self service restaurants in the area. It delivers tasty fitnes marmitinhas, too.",0.75,Positivo
3320,ChIJSfiCgplZzpQRtiuYwQKpfEc,4,4 years ago,Great atmosphere and great food,0.8,Positivo
3321,ChIJSfiCgplZzpQRtiuYwQKpfEc,3,6 years ago,"Today I had the privilege of meeting the Self-Service at Restaurante Gardênnia and my feedback is that the restaurant's food is very good, it has several options and everything is very well organized and clean.
However, I also have to mention the fact that not giving 5 stars would be the hefty price. As much as the prices of things are all inflated, I believe that the value of the Kilo could be a little more into account, considering and comparing with other restaurants in the region and considering the place where the restaurant is located.
Only downside is the price which could be adjusted.
For the rest, congratulations!!
Hugs!!",0.2071296296296296,Positivo
3322,ChIJSfiCgplZzpQRtiuYwQKpfEc,5,4 years ago,"Per kilo traditional Diadema, always tasty and varied",0.0,Neutro
3323,ChIJSfiCgplZzpQRtiuYwQKpfEc,5,3 years ago,"It has a variety of foods, all fresh and hot! Pleasant atmosphere and polite staff!!",0.5375,Positivo
3324,ChIJSfiCgplZzpQRtiuYwQKpfEc,5,a year ago,"Cozy atmosphere, excellent quality food, above average price, but compensates for the quality.",0.1625,Positivo
3325,ChIJSfiCgplZzpQRtiuYwQKpfEc,5,3 years ago,"I already knew the restaurant, always very clean, well-assorted menu, great seasoning.
I just think the value is a little salty!!
I recommend!",0.3034852430555556,Positivo
3326,ChIJWYtgBtdZzpQRP0GVQYNmskY,5,6 months ago,"Poor pickup service and response from restaurant. don’t order through Rappi. Claimed order never existed and refused to help, insisted I buy it again. No, the app already charged me and I walked all the way over here, it’s on you",-0.4,Negativo
3327,ChIJWYtgBtdZzpQRP0GVQYNmskY,5,2 years ago,"I like the food, but not that special. The costumer service is not good. Also the price is not high. So so... if our downtown were well maintained we`d appreciate more the beauties from it.",0.1067857142857142,Positivo
3328,ChIJWYtgBtdZzpQRP0GVQYNmskY,4,5 years ago,"What ambience!! perfect for Friday night dates. Food is delectable. Cocktails are okay, brama beers only, service is good too.",0.55,Positivo
3329,ChIJWYtgBtdZzpQRP0GVQYNmskY,5,7 months ago,"Fantastic restaurant, great drinks, delicious fiejoada, and awesome music. Highly recommend to come on a Saturday where they have live music starting at 2 pm.",0.4994805194805195,Positivo
3330,ChIJWYtgBtdZzpQRP0GVQYNmskY,5,3 years ago,"It is not your old Brahma but a modernized version of it. Nice ambience, live music (at least on Sundays). Perfect chopp, good appetizers. Nice to watch the São João with Ipiranga activities. Prices are good for a place like that. Totally recommend",0.3929292929292929,Positivo
3331,ChIJWYtgBtdZzpQRP0GVQYNmskY,3,5 months ago,This is a popular place for families and groups. They have a variety of fast food options including burgers and pizzas. The quality of the food is good. The service is good. The prices are fair.,0.5800000000000001,Positivo
3332,ChIJWYtgBtdZzpQRP0GVQYNmskY,3,3 years ago,"Lovely environment and the samba live music (although i didint understand but it was really joyful haha
The black beer is the best i have ever tasted!! Its the perfect place to see friends and have a cool drink.
Only personal suggestions. The grilled pork belly could be a bit more flavored and the feijoada was not thick enough.",0.2976689976689977,Positivo
3333,ChIJWYtgBtdZzpQRP0GVQYNmskY,5,11 months ago,Everytime I come to San Paulo I  try to stop by,0.0,Neutro
3334,ChIJcfHlTQpZzpQR5-Wfjj4BGEw,5,8 months ago,"Best in town, by far. Try the croissants, plain and almond. As good as Paris.",0.3964285714285714,Positivo
3335,ChIJcfHlTQpZzpQR5-Wfjj4BGEw,5,9 months ago,The best vanilla pudding ever!,1.0,Positivo
3336,ChIJcfHlTQpZzpQR5-Wfjj4BGEw,5,3 months ago,Top!!!!,1.0,Positivo
3337,ChIJcfHlTQpZzpQR5-Wfjj4BGEw,3,11 months ago,Top !!!,0.9765625,Positivo
3338,ChIJcfHlTQpZzpQR5-Wfjj4BGEw,1,6 months ago,Nice place for a breakfast.,0.6,Positivo
3339,ChIJcfHlTQpZzpQR5-Wfjj4BGEw,4,a year ago,Confortable and good music,0.7,Positivo
3340,ChIJcfHlTQpZzpQR5-Wfjj4BGEw,5,9 months ago,Top!,0.625,Positivo
3341,ChIJcfHlTQpZzpQR5-Wfjj4BGEw,4,11 months ago,Ok,0.5,Positivo
3342,ChIJJyaqP-FYzpQRRoDL--K_dJ4,4,5 years ago,One of the best restaurant in brazil the food is perfect they use fresh fish and shrimp 🍤,0.7666666666666666,Positivo
3343,ChIJJyaqP-FYzpQRRoDL--K_dJ4,3,3 months ago,"Absolutely loved the place! Five stars to the restaurant in view of the place of its operation. Delicious food, sophisticated menu, mouthwatering deserts, best caipirinha. Would only suggest to replace the paper sachet sugar from the tables with a more presentable tableware. Otherwise, it is a place I will come again and again. And yes, it was -extremely- busy at lunchtime.",0.5678571428571428,Positivo
3344,ChIJJyaqP-FYzpQRRoDL--K_dJ4,5,3 years ago,"This place is awesome! Food is one of the best in São Paulo! If you are a seafood lover, you should definitely come here. When I went to this place, I ordered the “rede do pescador” plate and it was so well prepared! The shrimp simply melts into your mouth and the seasoning is one of the best I have ever tasted! Loved it loved it and loved! Would definitely come back here to celebrate a special date!",0.5201298701298701,Positivo
3345,ChIJJyaqP-FYzpQRRoDL--K_dJ4,5,9 months ago,"The place looks cool, the decoration is very nice, the live music upstairs was good and the service was impeccable. Unfortunately the food wasn""t too good compared to the other coco bambu I""ve been. Pasta was delicious but the rice with shrimp was cold and the potatoes all stuck together. I ordered the fish appetizer for my son and he threw up everything even before we left the place.
Because of the location you have no other choice other than leaving you car with valet, which was about $15 or $20 don""t remember exactly",0.2413474025974025,Positivo
3346,ChIJJyaqP-FYzpQRRoDL--K_dJ4,5,a year ago,"Good food, this is my first Brazilian restaurant. Yummy time @ Coco Bambu! We also enjoyed the live music.",0.4122159090909091,Positivo
3347,ChIJJyaqP-FYzpQRRoDL--K_dJ4,5,4 years ago,"Gabrielly was an amazing server. She was able to recommend an amazing merlot from Brazil, and guided us the whole way through our service.",0.475,Positivo
3348,ChIJJyaqP-FYzpQRRoDL--K_dJ4,1,4 years ago,Food was good and happy hours from 5 to 8 pm. 50 % cost,0.75,Positivo
3349,ChIJJyaqP-FYzpQRRoDL--K_dJ4,5,2 years ago,Wow what a place! The menu is huge so many options for everyone! Great food and the restaurant is very pleasing! Great place!,0.5333333333333333,Positivo
3350,ChIJ5_s8IHtZzpQRogxM7GDdJFc,5,9 months ago,"This is a good place for Lunch, with barbecue options and a honest self service buffet.",0.6499999999999999,Positivo
3351,ChIJ5_s8IHtZzpQRogxM7GDdJFc,2,6 months ago,"Good place, good kitchen",0.7,Positivo
3352,ChIJ5_s8IHtZzpQRogxM7GDdJFc,1,a year ago,"Very nice place to lunch, the grill is awesome",0.89,Positivo
3353,ChIJ5_s8IHtZzpQRogxM7GDdJFc,4,a year ago,"Good food, good price",0.7,Positivo
3354,ChIJ5_s8IHtZzpQRogxM7GDdJFc,4,a year ago,Top.,0.5,Positivo
3355,ChIJ5_s8IHtZzpQRogxM7GDdJFc,5,a year ago,Top!,0.625,Positivo
3356,ChIJ5_s8IHtZzpQRogxM7GDdJFc,1,3 years ago,Show,0.0,Neutro
3357,ChIJ5_s8IHtZzpQRogxM7GDdJFc,4,a year ago,top,0.5,Positivo
3358,ChIJ_7jIrub3zpQRO59WE3eCH74,5,4 years ago,Superb cuisine. Excellent service!,1.0,Positivo
3359,ChIJ_7jIrub3zpQRO59WE3eCH74,5,4 years ago,"One of the best dinners in months. Certainly one of the best italian restaurants in São Paulo, if not the best.
Service was impeccable, wine list quite remarkable, dinner was exquisite and Juscelino’s hospitality unforgettable.
🙌🏻",0.7238095238095238,Positivo
3360,ChIJ_7jIrub3zpQRO59WE3eCH74,3,8 months ago,"The note will ne compromised by the service. Great food,very good,well cooked but the service was not very good. Slowly,delay to pay attention when we call,the account came wrong twice!  I recommend because the food is great!",0.2526282051282051,Positivo
3361,ChIJ_7jIrub3zpQRO59WE3eCH74,5,9 months ago,Fantastic tasty Italian food in SP. The sommelier is very professional and can share perfect recommendations,0.3825,Positivo
3362,ChIJ_7jIrub3zpQRO59WE3eCH74,5,4 years ago,Best ravioli of my life! Everything tastes incredibly great in this restaurant.,0.9,Positivo
3363,ChIJ_7jIrub3zpQRO59WE3eCH74,5,a year ago,"Nice Italian, food a bit heavy",0.1333333333333333,Positivo
3364,ChIJ_7jIrub3zpQRO59WE3eCH74,2,5 months ago,"Great service and cozy setting, but the portions are too small for their price. I tried the Brie and pear ravioli and it was way too sweet. I""d be open to trying other dishes but I don""t think I will.",0.0958333333333333,Positivo
3365,ChIJ_7jIrub3zpQRO59WE3eCH74,5,a month ago,"Love, love, love this place! Great Italian food, and the people that work here are super nice.",0.4797619047619048,Positivo
3366,ChIJTfuzt_H4zpQRDaxFKpNMLjY,5,2 years ago,Top,0.5,Positivo
3367,ChIJTfuzt_H4zpQRDaxFKpNMLjY,5,a year ago,"Incredible space. I love the lighting and ambiance of the hotel. Sophisticated place with air conditioning, gourmet space, always clean bathrooms.",0.5666666666666667,Positivo
3368,ChIJTfuzt_H4zpQRDaxFKpNMLjY,5,2 years ago,"I was served by a very polite, wonderful barman, I don't know his name but yesterday I was at the first bar! I also wanted to make it clear that it was wonderful, lots of joy, music and fun",0.5303571428571427,Positivo
3369,ChIJTfuzt_H4zpQRDaxFKpNMLjY,4,3 years ago,"I found the environment to be nice, well located. They just need to improve on a few things.",0.1999999999999999,Positivo
3370,ChIJTfuzt_H4zpQRDaxFKpNMLjY,1,3 years ago,"If you think, imagine, dream, ask for information via insta or WhatsApp, give up! Because in addition to not knowing how to treat the customer, they take time or simply do not respond. A total disregard for the customer who attends! Pay ! And he likes the house.
I suggest that they better train the person who handles social media and contact. Because I'm not asking you guys for a favor, much less drinking and getting in for free! Thanks",0.1523809523809523,Positivo
3371,ChIJTfuzt_H4zpQRDaxFKpNMLjY,5,3 years ago,"Very good ballad, with very nice space and audience. Before paying, check your order very carefully, there were at least 6 more drinks marked on mine. We had to look at cameras to verify that the error really was in launching the commands. So stay tuned!",0.3014285714285715,Positivo
3372,ChIJTfuzt_H4zpQRDaxFKpNMLjY,5,a year ago,"Air-conditioned and sophisticated environment, in addition to incredible sound and lighting. It has a gourmet lounge and cabins. I always celebrate my birthday there.",0.6,Positivo
3373,ChIJTfuzt_H4zpQRDaxFKpNMLjY,5,2 years ago,"It's not the same as being in the old house in Pinheiros, but the atmosphere is favorable and it only has a dance floor. Absurdly expensive drinks at this current address.",-0.08,Negativo
3374,ChIJUwS5XbFZzpQRlbthaBBx7qw,3,a year ago,"I was right next door at Bella esfiha, which used to be called Casa da esfiha, and it still has the same number, the same wonderful staff, 1000 service, the best kibbeh and esfihas in SP, we're from Vila Formosa and we're going to eat Arabic there",0.3809523809523809,Positivo
3375,ChIJUwS5XbFZzpQRlbthaBBx7qw,5,7 months ago,,,
3376,ChIJUwS5XbFZzpQRlbthaBBx7qw,5,2 months ago,It doesn't have much variety. What left the most bad impression is the state of the barbecue where the meats are prepared on the skewer. Very dirty inside. It lacks a little zeal and whim.,-0.1612499999999999,Negativo
3377,ChIJUwS5XbFZzpQRlbthaBBx7qw,5,a year ago,"Terrible, extremely dirty, the nails of the lady who weighs the food are black, so much dirt, the place is filthy, full of boxes thrown dirt from a pile on the floor, that is, I do not recommend",-0.3361111111111112,Negativo
3378,ChIJUwS5XbFZzpQRlbthaBBx7qw,5,2 months ago,"Tasty food, but in the kilo, I found it a little pulled. Even so, it's worth it. The marmitex option, for those who want to eat in moderation and not overdo it, is very good and cheap.",0.3556249999999999,Positivo
3379,ChIJUwS5XbFZzpQRlbthaBBx7qw,5,4 months ago,"The food is very honest, typical homemade. The place could be more organized. Lack of coziness to eat on site.",0.3711111111111111,Positivo
3380,ChIJUwS5XbFZzpQRlbthaBBx7qw,5,7 months ago,"Cheap, tasty and easily accessible. Whenever I go to Cambuci, I stop by and have lunch or take the marmitex home.",0.3875,Positivo
3381,ChIJUwS5XbFZzpQRlbthaBBx7qw,3,a year ago,"Bad service, very few varieties of food and salads, both hot and cold, and to top it off, the food was very cold, I believe that the system where they are kept, that is, in the bain-marie, was turned off, that can only be, because it was very cold food .
For this reason, my rating was one star and I hope they change the system and maybe I'll return to the place to see if it's improved.
Because in a restaurant where selfie service food is served, by the kilo, or a la carte, it has to be very hot, neither lukewarm nor cold, always hot, so the aroma multiplies and the flavor is incomparable.",-0.16625,Negativo
3382,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,5,a year ago,"Very good food, could be a little hotter, but it has an affordable price and good service too, congratulations!",0.5325,Positivo
3383,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,5,3 years ago,"Great staff and great service! They have a really wide variety on their menu, and the food is delicious!",0.675,Positivo
3384,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,5,a year ago,Self service gourmet!!!,0.0,Neutro
3385,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,5,3 years ago,"Already was better.

Expensive (I even understand because everything is very expensive) but the variety that had no longer exists...
I went one of these days and had 2 meat options: Kafta and Kibe",-0.2166666666666666,Negativo
3386,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,5,2 years ago,,,
3387,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,5,4 years ago,,,
3388,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,4,7 months ago,,,
3389,ChIJ_Sg3TMZVzpQRXY7AceI8s-8,5,10 months ago,,,
3390,ChIJwc9Vx-NXzpQR9zDssRuDvzs,5,5 months ago,"Homemade food, good price, best per kilo in the region.",0.85,Positivo
3391,ChIJwc9Vx-NXzpQR9zDssRuDvzs,5,6 months ago,"Whenever I have lunch at this restaurant, I am more and more surprised by the many varieties and delicacies 🤩 not to mention the 1000 service. With natural ice cream and from Paçoquita 😍 I couldn't even take a picture of the full plate",0.3416666666666667,Positivo
